timestamp_utc,settlementDate,settlementPeriod,price,volume,dataProvider
2019-01-14 00:00:00+00:00,2019-01-14,1,43.9,215.0,APXMIDP
2019-01-14 00:30:00+00:00,2019-01-14,2,48.58,449.8,APXMIDP
2019-01-14 01:00:00+00:00,2019-01-14,3,50.55,571.8,APXMIDP
2019-01-14 01:30:00+00:00,2019-01-14,4,50.6,526.0,APXMIDP
2019-01-14 02:00:00+00:00,2019-01-14,5,50.59,481.55,APXMIDP
2019-01-14 02:30:00+00:00,2019-01-14,6,50.71,468.1,APXMIDP
2019-01-14 03:00:00+00:00,2019-01-14,7,50.33,300.4,APXMIDP
2019-01-14 03:30:00+00:00,2019-01-14,8,46.27,284.0,APXMIDP
2019-01-14 04:00:00+00:00,2019-01-14,9,43.08,453.75,APXMIDP
2019-01-14 04:30:00+00:00,2019-01-14,10,48.05,328.0,APXMIDP
2019-01-14 05:00:00+00:00,2019-01-14,11,50.36,500.0,APXMIDP
2019-01-14 05:30:00+00:00,2019-01-14,12,50.12,729.5,APXMIDP
2019-01-14 06:00:00+00:00,2019-01-14,13,57.47,828.0,APXMIDP
2019-01-14 06:30:00+00:00,2019-01-14,14,45.72,1169.95,APXMIDP
2019-01-14 07:00:00+00:00,2019-01-14,15,51.12,803.2,APXMIDP
2019-01-14 07:30:00+00:00,2019-01-14,16,56.99,700.0,APXMIDP
2019-01-14 08:00:00+00:00,2019-01-14,17,62.29,610.65,APXMIDP
2019-01-14 08:30:00+00:00,2019-01-14,18,62.38,662.85,APXMIDP
2019-01-14 09:00:00+00:00,2019-01-14,19,61.62,570.3,APXMIDP
2019-01-14 09:30:00+00:00,2019-01-14,20,61.05,626.65,APXMIDP
2019-01-14 10:00:00+00:00,2019-01-14,21,59.75,788.35,APXMIDP
2019-01-14 10:30:00+00:00,2019-01-14,22,59.3,887.25,APXMIDP
2019-01-14 11:00:00+00:00,2019-01-14,23,58.48,729.5,APXMIDP
2019-01-14 11:30:00+00:00,2019-01-14,24,59.51,952.1,APXMIDP
2019-01-14 12:00:00+00:00,2019-01-14,25,60.53,1202.85,APXMIDP
2019-01-14 12:30:00+00:00,2019-01-14,26,61.11,1207.55,APXMIDP
2019-01-14 13:00:00+00:00,2019-01-14,27,61.32,1198.55,APXMIDP
2019-01-14 13:30:00+00:00,2019-01-14,28,62.37,1315.55,APXMIDP
2019-01-14 14:00:00+00:00,2019-01-14,29,63.41,1410.35,APXMIDP
2019-01-14 14:30:00+00:00,2019-01-14,30,64.98,1639.3,APXMIDP
2019-01-14 15:00:00+00:00,2019-01-14,31,80.34,1036.0,APXMIDP
2019-01-14 15:30:00+00:00,2019-01-14,32,81.72,1166.7,APXMIDP
2019-01-14 16:00:00+00:00,2019-01-14,33,83.65,1136.3,APXMIDP
2019-01-14 16:30:00+00:00,2019-01-14,34,88.96,1393.25,APXMIDP
2019-01-14 17:00:00+00:00,2019-01-14,35,89.24,1566.45,APXMIDP
2019-01-14 17:30:00+00:00,2019-01-14,36,87.97,1481.2,APXMIDP
2019-01-14 18:00:00+00:00,2019-01-14,37,84.76,1759.6,APXMIDP
2019-01-14 18:30:00+00:00,2019-01-14,38,84.76,1694.0,APXMIDP
2019-01-14 19:00:00+00:00,2019-01-14,39,69.53,1394.0,APXMIDP
2019-01-14 19:30:00+00:00,2019-01-14,40,69.09,1178.35,APXMIDP
2019-01-14 20:00:00+00:00,2019-01-14,41,65.35,1179.5,APXMIDP
2019-01-14 20:30:00+00:00,2019-01-14,42,63.52,1121.5,APXMIDP
2019-01-14 21:00:00+00:00,2019-01-14,43,59.36,1421.8,APXMIDP
2019-01-14 21:30:00+00:00,2019-01-14,44,59.19,1448.55,APXMIDP
2019-01-14 22:00:00+00:00,2019-01-14,45,60.25,1805.55,APXMIDP
2019-01-14 22:30:00+00:00,2019-01-14,46,60.79,2225.15,APXMIDP
2019-01-14 23:00:00+00:00,2019-01-14,47,51.3,360.8,APXMIDP
2019-01-14 23:30:00+00:00,2019-01-14,48,52.51,273.0,APXMIDP
2019-01-15 00:00:00+00:00,2019-01-15,1,51.46,458.5,APXMIDP
2019-01-15 00:30:00+00:00,2019-01-15,2,51.77,530.15,APXMIDP
2019-01-15 01:00:00+00:00,2019-01-15,3,50.46,470.0,APXMIDP
2019-01-15 01:30:00+00:00,2019-01-15,4,50.14,627.5,APXMIDP
2019-01-15 02:00:00+00:00,2019-01-15,5,50.03,478.5,APXMIDP
2019-01-15 02:30:00+00:00,2019-01-15,6,49.96,503.8,APXMIDP
2019-01-15 03:00:00+00:00,2019-01-15,7,46.38,393.8,APXMIDP
2019-01-15 03:30:00+00:00,2019-01-15,8,45.98,351.45,APXMIDP
2019-01-15 04:00:00+00:00,2019-01-15,9,46.32,353.9,APXMIDP
2019-01-15 04:30:00+00:00,2019-01-15,10,46.1,396.15,APXMIDP
2019-01-15 05:00:00+00:00,2019-01-15,11,48.76,582.75,APXMIDP
2019-01-15 05:30:00+00:00,2019-01-15,12,45.66,683.2,APXMIDP
2019-01-15 06:00:00+00:00,2019-01-15,13,54.12,694.7,APXMIDP
2019-01-15 06:30:00+00:00,2019-01-15,14,50.02,754.2,APXMIDP
2019-01-15 07:00:00+00:00,2019-01-15,15,59.58,643.15,APXMIDP
