timestamp_utc,settlementDate,settlementPeriod,price,volume,dataProvider
2023-04-14 00:00:00+00:00,2023-04-14,3,81.59,910.65,APXMIDP
2023-04-14 00:30:00+00:00,2023-04-14,4,104.82,1075.3,APXMIDP
2023-04-14 01:00:00+00:00,2023-04-14,5,101.3,1012.65,APXMIDP
2023-04-14 01:30:00+00:00,2023-04-14,6,103.84,1076.55,APXMIDP
2023-04-14 02:00:00+00:00,2023-04-14,7,93.16,776.6,APXMIDP
2023-04-14 02:30:00+00:00,2023-04-14,8,82.95,823.45,APXMIDP
2023-04-14 03:00:00+00:00,2023-04-14,9,93.14,1202.6,APXMIDP
2023-04-14 03:30:00+00:00,2023-04-14,10,76.53,882.7,APXMIDP
2023-04-14 04:00:00+00:00,2023-04-14,11,107.46,1193.4,APXMIDP
2023-04-14 04:30:00+00:00,2023-04-14,12,93.58,831.75,APXMIDP
2023-04-14 05:00:00+00:00,2023-04-14,13,112.24,1057.75,APXMIDP
2023-04-14 05:30:00+00:00,2023-04-14,14,148.99,1281.55,APXMIDP
2023-04-14 06:00:00+00:00,2023-04-14,15,104.94,1111.55,APXMIDP
2023-04-14 06:30:00+00:00,2023-04-14,16,140.32,1521.45,APXMIDP
2023-04-14 07:00:00+00:00,2023-04-14,17,114.36,1421.25,APXMIDP
2023-04-14 07:30:00+00:00,2023-04-14,18,119.77,1654.05,APXMIDP
2023-04-14 08:00:00+00:00,2023-04-14,19,105.61,1369.8,APXMIDP
2023-04-14 08:30:00+00:00,2023-04-14,20,93.89,1093.3,APXMIDP
2023-04-14 09:00:00+00:00,2023-04-14,21,92.69,1496.65,APXMIDP
2023-04-14 09:30:00+00:00,2023-04-14,22,94.2,1431.7,APXMIDP
2023-04-14 10:00:00+00:00,2023-04-14,23,99.94,2507.3,APXMIDP
2023-04-14 10:30:00+00:00,2023-04-14,24,97.25,2470.4,APXMIDP
2023-04-14 11:00:00+00:00,2023-04-14,25,84.13,2354.2,APXMIDP
2023-04-14 11:30:00+00:00,2023-04-14,26,86.17,2893.4,APXMIDP
2023-04-14 12:00:00+00:00,2023-04-14,27,90.08,2424.6,APXMIDP
2023-04-14 12:30:00+00:00,2023-04-14,28,83.48,2496.45,APXMIDP
2023-04-14 13:00:00+00:00,2023-04-14,29,84.97,2590.3,APXMIDP
2023-04-14 13:30:00+00:00,2023-04-14,30,83.46,2571.25,APXMIDP
2023-04-14 14:00:00+00:00,2023-04-14,31,96.62,2435.8,APXMIDP
2023-04-14 14:30:00+00:00,2023-04-14,32,96.34,2353.9,APXMIDP
2023-04-14 15:00:00+00:00,2023-04-14,33,91.57,2037.05,APXMIDP
2023-04-14 15:30:00+00:00,2023-04-14,34,92.01,2340.45,APXMIDP
2023-04-14 16:00:00+00:00,2023-04-14,35,94.75,1964.6,APXMIDP
2023-04-14 16:30:00+00:00,2023-04-14,36,95.19,1794.2,APXMIDP
2023-04-14 17:00:00+00:00,2023-04-14,37,97.13,2119.4,APXMIDP
2023-04-14 17:30:00+00:00,2023-04-14,38,105.25,2352.55,APXMIDP
2023-04-14 18:00:00+00:00,2023-04-14,39,124.12,2408.1,APXMIDP
