timestamp_utc,settlementDate,settlementPeriod,price,volume,dataProvider
2021-04-16 00:00:00+00:00,2021-04-16,3,70.13,291.3,APXMIDP
2021-04-16 00:30:00+00:00,2021-04-16,4,64.99,551.65,APXMIDP
2021-04-16 01:00:00+00:00,2021-04-16,5,59.9,505.85,APXMIDP
2021-04-16 01:30:00+00:00,2021-04-16,6,61.07,358.95,APXMIDP
2021-04-16 02:00:00+00:00,2021-04-16,7,63.66,322.95,APXMIDP
2021-04-16 02:30:00+00:00,2021-04-16,8,62.18,290.6,APXMIDP
2021-04-16 03:00:00+00:00,2021-04-16,9,64.51,331.4,APXMIDP
2021-04-16 03:30:00+00:00,2021-04-16,10,54.31,553.1,APXMIDP
2021-04-16 04:00:00+00:00,2021-04-16,11,69.26,425.45,APXMIDP
2021-04-16 04:30:00+00:00,2021-04-16,12,66.8,579.65,APXMIDP
2021-04-16 05:00:00+00:00,2021-04-16,13,66.92,783.25,APXMIDP
2021-04-16 05:30:00+00:00,2021-04-16,14,84.93,793.75,APXMIDP
2021-04-16 06:00:00+00:00,2021-04-16,15,79.36,1340.7,APXMIDP
2021-04-16 06:30:00+00:00,2021-04-16,16,100.32,875.55,APXMIDP
2021-04-16 07:00:00+00:00,2021-04-16,17,98.51,1123.7,APXMIDP
2021-04-16 07:30:00+00:00,2021-04-16,18,83.0,1022.2,APXMIDP
2021-04-16 08:00:00+00:00,2021-04-16,19,87.55,1052.9,APXMIDP
2021-04-16 08:30:00+00:00,2021-04-16,20,87.69,989.65,APXMIDP
2021-04-16 09:00:00+00:00,2021-04-16,21,80.24,1406.75,APXMIDP
2021-04-16 09:30:00+00:00,2021-04-16,22,68.73,1455.7,APXMIDP
2021-04-16 10:00:00+00:00,2021-04-16,23,57.88,1156.65,APXMIDP
2021-04-16 10:30:00+00:00,2021-04-16,24,60.64,1436.0,APXMIDP
2021-04-16 11:00:00+00:00,2021-04-16,25,68.16,1493.9,APXMIDP
2021-04-16 11:30:00+00:00,2021-04-16,26,65.52,1364.0,APXMIDP
2021-04-16 12:00:00+00:00,2021-04-16,27,59.25,1732.6,APXMIDP
2021-04-16 12:30:00+00:00,2021-04-16,28,55.19,1691.15,APXMIDP
2021-04-16 13:00:00+00:00,2021-04-16,29,56.7,2067.5,APXMIDP
2021-04-16 13:30:00+00:00,2021-04-16,30,55.81,1907.6,APXMIDP
2021-04-16 14:00:00+00:00,2021-04-16,31,50.23,675.1,APXMIDP
2021-04-16 14:30:00+00:00,2021-04-16,32,39.67,721.55,APXMIDP
2021-04-16 15:00:00+00:00,2021-04-16,33,48.56,965.85,APXMIDP
2021-04-16 15:30:00+00:00,2021-04-16,34,53.06,1058.75,APXMIDP
2021-04-16 16:00:00+00:00,2021-04-16,35,60.39,1269.25,APXMIDP
2021-04-16 16:30:00+00:00,2021-04-16,36,68.17,1220.3,APXMIDP
2021-04-16 17:00:00+00:00,2021-04-16,37,67.42,982.0,APXMIDP
2021-04-16 17:30:00+00:00,2021-04-16,38,71.64,1160.6,APXMIDP
2021-04-16 18:00:00+00:00,2021-04-16,39,83.47,1029.6,APXMIDP
2021-04-16 18:30:00+00:00,2021-04-16,40,84.54,935.3,APXMIDP
2021-04-16 19:00:00+00:00,2021-04-16,41,83.7,763.35,APXMIDP
2021-04-16 19:30:00+00:00,2021-04-16,42,79.84,582.4,APXMIDP
2021-04-16 20:00:00+00:00,2021-04-16,43,86.61,611.75,APXMIDP
2021-04-16 20:30:00+00:00,2021-04-16,44,80.13,699.75,APXMIDP
2021-04-16 21:00:00+00:00,2021-04-16,45,70.28,603.95,APXMIDP
2021-04-16 21:30:00+00:00,2021-04-16,46,76.91,661.8,APXMIDP
2021-04-16 22:00:00+00:00,2021-04-16,47,81.77,522.5,APXMIDP
2021-04-16 22:30:00+00:00,2021-04-16,48,79.53,279.2,APXMIDP
2021-04-16 23:00:00+00:00,2021-04-17,1,70.03,280.75,APXMIDP
2021-04-16 23:30:00+00:00,2021-04-17,2,60.91,306.15,APXMIDP
2021-04-17 00:00:00+00:00,2021-04-17,3,65.28,353.85,APXMIDP
2021-04-17 00:30:00+00:00,2021-04-17,4,70.54,253.3,APXMIDP
2021-04-17 01:00:00+00:00,2021-04-17,5,69.73,376.0,APXMIDP
2021-04-17 01:30:00+00:00,2021-04-17,6,68.98,295.45,APXMIDP
2021-04-17 02:00:00+00:00,2021-04-17,7,75.02,356.0,APXMIDP
2021-04-17 02:30:00+00:00,2021-04-17,8,72.3,467.5,APXMIDP
2021-04-17 03:00:00+00:00,2021-04-17,9,73.21,413.7,APXMIDP
2021-04-17 03:30:00+00:00,2021-04-17,10,72.66,364.25,APXMIDP
2021-04-17 04:00:00+00:00,2021-04-17,11,71.17,348.65,APXMIDP
2021-04-17 04:30:00+00:00,2021-04-17,12,71.97,352.55,APXMIDP
2021-04-17 05:00:00+00:00,2021-04-17,13,73.49,553.85,APXMIDP
2021-04-17 05:30:00+00:00,2021-04-17,14,75.59,532.65,APXMIDP
2021-04-17 06:00:00+00:00,2021-04-17,15,84.54,592.05,APXMIDP
2021-04-17 06:30:00+00:00,2021-04-17,16,89.86,647.85,APXMIDP
2021-04-17 07:00:00+00:00,2021-04-17,17,92.25,1032.95,APXMIDP
2021-04-17 07:30:00+00:00,2021-04-17,18,89.73,941.1,APXMIDP
2021-04-17 08:00:00+00:00,2021-04-17,19,88.54,843.05,APXMIDP
2021-04-17 08:30:00+00:00,2021-04-17,20,82.91,900.3,APXMIDP
2021-04-17 09:00:00+00:00,2021-04-17,21,74.92,782.45,APXMIDP
2021-04-17 09:30:00+00:00,2021-04-17,22,66.82,778.45,APXMIDP
2021-04-17 10:00:00+00:00,2021-04-17,23,63.29,1058.7,APXMIDP
2021-04-17 10:30:00+00:00,2021-04-17,24,61.51,1127.55,APXMIDP
2021-04-17 11:00:00+00:00,2021-04-17,25,58.64,1112.95,APXMIDP
2021-04-17 11:30:00+00:00,2021-04-17,26,58.55,1167.3,APXMIDP
2021-04-17 12:00:00+00:00,2021-04-17,27,56.41,1508.95,APXMIDP
2021-04-17 12:30:00+00:00,2021-04-17,28,55.23,1557.85,APXMIDP
2021-04-17 13:00:00+00:00,2021-04-17,29,54.79,1486.5,APXMIDP
2021-04-17 13:30:00+00:00,2021-04-17,30,54.59,1600.45,APXMIDP
2021-04-17 14:00:00+00:00,2021-04-17,31,50.21,1183.95,APXMIDP
2021-04-17 14:30:00+00:00,2021-04-17,32,47.3,1162.3,APXMIDP
2021-04-17 15:00:00+00:00,2021-04-17,33,50.93,1285.5,APXMIDP
2021-04-17 15:30:00+00:00,2021-04-17,34,50.26,1396.4,APXMIDP
2021-04-17 16:00:00+00:00,2021-04-17,35,52.69,1052.6,APXMIDP
2021-04-17 16:30:00+00:00,2021-04-17,36,55.63,1040.45,APXMIDP
2021-04-17 17:00:00+00:00,2021-04-17,37,58.83,1000.6,APXMIDP
2021-04-17 17:30:00+00:00,2021-04-17,38,62.93,1008.75,APXMIDP
2021-04-17 18:00:00+00:00,2021-04-17,39,85.5,781.7,APXMIDP
2021-04-17 18:30:00+00:00,2021-04-17,40,88.9,829.2,APXMIDP
2021-04-17 19:00:00+00:00,2021-04-17,41,84.28,732.85,APXMIDP
2021-04-17 19:30:00+00:00,2021-04-17,42,84.57,734.4,APXMIDP
2021-04-17 20:00:00+00:00,2021-04-17,43,90.35,718.9,APXMIDP
2021-04-17 20:30:00+00:00,2021-04-17,44,85.06,477.25,APXMIDP
2021-04-17 21:00:00+00:00,2021-04-17,45,78.4,526.15,APXMIDP
2021-04-17 21:30:00+00:00,2021-04-17,46,63.51,398.55,APXMIDP
2021-04-17 22:00:00+00:00,2021-04-17,47,52.47,394.05,APXMIDP
2021-04-17 22:30:00+00:00,2021-04-17,48,49.15,369.9,APXMIDP
2021-04-17 23:00:00+00:00,2021-04-18,1,52.73,521.65,APXMIDP
2021-04-17 23:30:00+00:00,2021-04-18,2,52.44,451.3,APXMIDP
2021-04-18 00:00:00+00:00,2021-04-18,3,57.47,347.65,APXMIDP
2021-04-18 00:30:00+00:00,2021-04-18,4,61.51,435.05,APXMIDP
2021-04-18 01:00:00+00:00,2021-04-18,5,62.5,495.7,APXMIDP
2021-04-18 01:30:00+00:00,2021-04-18,6,54.1,355.1,APXMIDP
2021-04-18 02:00:00+00:00,2021-04-18,7,65.83,438.2,APXMIDP
2021-04-18 02:30:00+00:00,2021-04-18,8,59.44,600.5,APXMIDP
2021-04-18 03:00:00+00:00,2021-04-18,9,57.5,437.5,APXMIDP
2021-04-18 03:30:00+00:00,2021-04-18,10,54.98,379.1,APXMIDP
2021-04-18 04:00:00+00:00,2021-04-18,11,51.63,423.7,APXMIDP
2021-04-18 04:30:00+00:00,2021-04-18,12,52.82,404.5,APXMIDP
2021-04-18 05:00:00+00:00,2021-04-18,13,56.07,403.9,APXMIDP
2021-04-18 05:30:00+00:00,2021-04-18,14,53.67,582.0,APXMIDP
2021-04-18 06:00:00+00:00,2021-04-18,15,45.55,541.4,APXMIDP
2021-04-18 06:30:00+00:00,2021-04-18,16,50.76,346.75,APXMIDP
2021-04-18 07:00:00+00:00,2021-04-18,17,43.49,391.5,APXMIDP
2021-04-18 07:30:00+00:00,2021-04-18,18,46.88,689.45,APXMIDP
2021-04-18 08:00:00+00:00,2021-04-18,19,52.25,979.55,APXMIDP
2021-04-18 08:30:00+00:00,2021-04-18,20,54.25,1230.55,APXMIDP
2021-04-18 09:00:00+00:00,2021-04-18,21,55.0,959.9,APXMIDP
2021-04-18 09:30:00+00:00,2021-04-18,22,52.07,879.45,APXMIDP
2021-04-18 10:00:00+00:00,2021-04-18,23,41.22,739.7,APXMIDP
2021-04-18 10:30:00+00:00,2021-04-18,24,44.7,1080.75,APXMIDP
2021-04-18 11:00:00+00:00,2021-04-18,25,51.27,1135.5,APXMIDP
2021-04-18 11:30:00+00:00,2021-04-18,26,48.39,1382.95,APXMIDP
2021-04-18 12:00:00+00:00,2021-04-18,27,49.96,1312.45,APXMIDP
2021-04-18 12:30:00+00:00,2021-04-18,28,45.77,1368.85,APXMIDP
2021-04-18 13:00:00+00:00,2021-04-18,29,48.9,1394.75,APXMIDP
2021-04-18 13:30:00+00:00,2021-04-18,30,50.15,1524.0,APXMIDP
2021-04-18 14:00:00+00:00,2021-04-18,31,49.74,1157.7,APXMIDP
2021-04-18 14:30:00+00:00,2021-04-18,32,53.39,1263.6,APXMIDP
2021-04-18 15:00:00+00:00,2021-04-18,33,54.01,1235.65,APXMIDP
2021-04-18 15:30:00+00:00,2021-04-18,34,50.08,1247.9,APXMIDP
2021-04-18 16:00:00+00:00,2021-04-18,35,54.2,1364.9,APXMIDP
2021-04-18 16:30:00+00:00,2021-04-18,36,61.21,1313.95,APXMIDP
2021-04-18 17:00:00+00:00,2021-04-18,37,63.03,1173.15,APXMIDP
2021-04-18 17:30:00+00:00,2021-04-18,38,67.74,1108.3,APXMIDP
2021-04-18 18:00:00+00:00,2021-04-18,39,66.09,1083.4,APXMIDP
2021-04-18 18:30:00+00:00,2021-04-18,40,68.52,856.35,APXMIDP
2021-04-18 19:00:00+00:00,2021-04-18,41,71.98,935.35,APXMIDP
2021-04-18 19:30:00+00:00,2021-04-18,42,71.06,1114.2,APXMIDP
2021-04-18 20:00:00+00:00,2021-04-18,43,71.51,947.45,APXMIDP
2021-04-18 20:30:00+00:00,2021-04-18,44,70.47,959.85,APXMIDP
2021-04-18 21:00:00+00:00,2021-04-18,45,70.86,963.0,APXMIDP
2021-04-18 21:30:00+00:00,2021-04-18,46,70.92,1530.0,APXMIDP
2021-04-18 22:00:00+00:00,2021-04-18,47,52.34,419.85,APXMIDP
2021-04-18 22:30:00+00:00,2021-04-18,48,46.16,204.85,APXMIDP
2021-04-18 23:00:00+00:00,2021-04-19,1,58.64,286.7,APXMIDP
2021-04-18 23:30:00+00:00,2021-04-19,2,63.88,353.05,APXMIDP
2021-04-19 00:00:00+00:00,2021-04-19,3,56.25,291.25,APXMIDP
2021-04-19 00:30:00+00:00,2021-04-19,4,52.55,334.1,APXMIDP
2021-04-19 01:00:00+00:00,2021-04-19,5,54.63,616.8,APXMIDP
2021-04-19 01:30:00+00:00,2021-04-19,6,54.39,524.85,APXMIDP
2021-04-19 02:00:00+00:00,2021-04-19,7,57.5,606.75,APXMIDP
2021-04-19 02:30:00+00:00,2021-04-19,8,56.74,527.1,APXMIDP
2021-04-19 03:00:00+00:00,2021-04-19,9,58.41,651.25,APXMIDP
2021-04-19 03:30:00+00:00,2021-04-19,10,55.28,595.35,APXMIDP
2021-04-19 04:00:00+00:00,2021-04-19,11,80.28,831.2,APXMIDP
2021-04-19 04:30:00+00:00,2021-04-19,12,62.71,817.9,APXMIDP
2021-04-19 05:00:00+00:00,2021-04-19,13,73.03,709.65,APXMIDP
2021-04-19 05:30:00+00:00,2021-04-19,14,82.19,769.25,APXMIDP
