timestamp_utc,settlementDate,settlementPeriod,price,volume,dataProvider
2022-08-08 00:00:00+00:00,2022-08-08,3,205.28,540.25,APXMIDP
2022-08-08 00:30:00+00:00,2022-08-08,4,197.52,661.7,APXMIDP
2022-08-08 01:00:00+00:00,2022-08-08,5,191.44,567.05,APXMIDP
2022-08-08 01:30:00+00:00,2022-08-08,6,184.59,853.0,APXMIDP
2022-08-08 02:00:00+00:00,2022-08-08,7,198.43,526.6,APXMIDP
2022-08-08 02:30:00+00:00,2022-08-08,8,178.81,418.0,APXMIDP
2022-08-08 03:00:00+00:00,2022-08-08,9,189.93,632.6,APXMIDP
2022-08-08 03:30:00+00:00,2022-08-08,10,201.16,938.9,APXMIDP
2022-08-08 04:00:00+00:00,2022-08-08,11,200.77,547.5,APXMIDP
2022-08-08 04:30:00+00:00,2022-08-08,12,191.16,697.6,APXMIDP
2022-08-08 05:00:00+00:00,2022-08-08,13,248.21,746.35,APXMIDP
2022-08-08 05:30:00+00:00,2022-08-08,14,276.46,821.8,APXMIDP
2022-08-08 06:00:00+00:00,2022-08-08,15,300.44,1187.45,APXMIDP
2022-08-08 06:30:00+00:00,2022-08-08,16,344.09,822.25,APXMIDP
2022-08-08 07:00:00+00:00,2022-08-08,17,241.43,1115.65,APXMIDP
2022-08-08 07:30:00+00:00,2022-08-08,18,234.62,1101.4,APXMIDP
2022-08-08 08:00:00+00:00,2022-08-08,19,226.42,1270.3,APXMIDP
2022-08-08 08:30:00+00:00,2022-08-08,20,232.66,1225.45,APXMIDP
2022-08-08 09:00:00+00:00,2022-08-08,21,245.04,1478.4,APXMIDP
2022-08-08 09:30:00+00:00,2022-08-08,22,213.48,1546.0,APXMIDP
2022-08-08 10:00:00+00:00,2022-08-08,23,208.08,1618.95,APXMIDP
2022-08-08 10:30:00+00:00,2022-08-08,24,217.16,2005.9,APXMIDP
2022-08-08 11:00:00+00:00,2022-08-08,25,221.85,1937.35,APXMIDP
2022-08-08 11:30:00+00:00,2022-08-08,26,235.64,2208.35,APXMIDP
2022-08-08 12:00:00+00:00,2022-08-08,27,240.92,1524.35,APXMIDP
2022-08-08 12:30:00+00:00,2022-08-08,28,222.29,1401.0,APXMIDP
2022-08-08 13:00:00+00:00,2022-08-08,29,231.94,1397.9,APXMIDP
2022-08-08 13:30:00+00:00,2022-08-08,30,221.64,1275.8,APXMIDP
2022-08-08 14:00:00+00:00,2022-08-08,31,238.52,825.45,APXMIDP
2022-08-08 14:30:00+00:00,2022-08-08,32,239.52,1080.5,APXMIDP
2022-08-08 15:00:00+00:00,2022-08-08,33,280.09,1217.0,APXMIDP
2022-08-08 15:30:00+00:00,2022-08-08,34,314.53,1072.3,APXMIDP
2022-08-08 16:00:00+00:00,2022-08-08,35,284.07,1127.15,APXMIDP
2022-08-08 16:30:00+00:00,2022-08-08,36,320.32,825.95,APXMIDP
2022-08-08 17:00:00+00:00,2022-08-08,37,342.33,728.85,APXMIDP
2022-08-08 17:30:00+00:00,2022-08-08,38,348.87,826.45,APXMIDP
2022-08-08 18:00:00+00:00,2022-08-08,39,345.05,941.1,APXMIDP
2022-08-08 18:30:00+00:00,2022-08-08,40,319.08,1171.4,APXMIDP
2022-08-08 19:00:00+00:00,2022-08-08,41,338.51,833.4,APXMIDP
2022-08-08 19:30:00+00:00,2022-08-08,42,328.48,1107.35,APXMIDP
2022-08-08 20:00:00+00:00,2022-08-08,43,303.49,1029.95,APXMIDP
2022-08-08 20:30:00+00:00,2022-08-08,44,310.7,989.65,APXMIDP
2022-08-08 21:00:00+00:00,2022-08-08,45,327.97,1218.2,APXMIDP
2022-08-08 21:30:00+00:00,2022-08-08,46,281.89,1178.3,APXMIDP
2022-08-08 22:00:00+00:00,2022-08-08,47,263.73,411.25,APXMIDP
2022-08-08 22:30:00+00:00,2022-08-08,48,236.58,485.85,APXMIDP
2022-08-08 23:00:00+00:00,2022-08-09,1,232.92,435.4,APXMIDP
2022-08-08 23:30:00+00:00,2022-08-09,2,207.83,351.3,APXMIDP
2022-08-09 00:00:00+00:00,2022-08-09,3,230.27,422.3,APXMIDP
