timestamp_utc,settlementDate,settlementPeriod,price,volume,dataProvider
2023-08-04 00:00:00+00:00,2023-08-04,3,73.67,1157.7,APXMIDP
2023-08-04 00:30:00+00:00,2023-08-04,4,78.36,1350.35,APXMIDP
2023-08-04 01:00:00+00:00,2023-08-04,5,73.46,1180.2,APXMIDP
2023-08-04 01:30:00+00:00,2023-08-04,6,72.33,1334.95,APXMIDP
2023-08-04 02:00:00+00:00,2023-08-04,7,65.61,1194.65,APXMIDP
2023-08-04 02:30:00+00:00,2023-08-04,8,69.98,1381.45,APXMIDP
2023-08-04 03:00:00+00:00,2023-08-04,9,72.12,1517.35,APXMIDP
2023-08-04 03:30:00+00:00,2023-08-04,10,70.24,1394.3,APXMIDP
2023-08-04 04:00:00+00:00,2023-08-04,11,74.37,1056.95,APXMIDP
2023-08-04 04:30:00+00:00,2023-08-04,12,79.0,1525.95,APXMIDP
2023-08-04 05:00:00+00:00,2023-08-04,13,75.69,1560.4,APXMIDP
2023-08-04 05:30:00+00:00,2023-08-04,14,77.82,1853.75,APXMIDP
2023-08-04 06:00:00+00:00,2023-08-04,15,75.35,1512.0,APXMIDP
2023-08-04 06:30:00+00:00,2023-08-04,16,89.49,1501.3,APXMIDP
2023-08-04 07:00:00+00:00,2023-08-04,17,74.05,1383.0,APXMIDP
2023-08-04 07:30:00+00:00,2023-08-04,18,84.71,1674.15,APXMIDP
2023-08-04 08:00:00+00:00,2023-08-04,19,77.63,1253.6,APXMIDP
2023-08-04 08:30:00+00:00,2023-08-04,20,75.7,1567.15,APXMIDP
2023-08-04 09:00:00+00:00,2023-08-04,21,71.61,1472.75,APXMIDP
2023-08-04 09:30:00+00:00,2023-08-04,22,75.86,1737.65,APXMIDP
2023-08-04 10:00:00+00:00,2023-08-04,23,72.8,1245.4,APXMIDP
2023-08-04 10:30:00+00:00,2023-08-04,24,64.41,1356.65,APXMIDP
2023-08-04 11:00:00+00:00,2023-08-04,25,61.34,1344.95,APXMIDP
2023-08-04 11:30:00+00:00,2023-08-04,26,58.9,1406.25,APXMIDP
2023-08-04 12:00:00+00:00,2023-08-04,27,61.66,1728.4,APXMIDP
2023-08-04 12:30:00+00:00,2023-08-04,28,66.35,1671.4,APXMIDP
2023-08-04 13:00:00+00:00,2023-08-04,29,67.14,1845.65,APXMIDP
2023-08-04 13:30:00+00:00,2023-08-04,30,65.63,2013.85,APXMIDP
2023-08-04 14:00:00+00:00,2023-08-04,31,61.59,1324.4,APXMIDP
2023-08-04 14:30:00+00:00,2023-08-04,32,63.56,1472.45,APXMIDP
2023-08-04 15:00:00+00:00,2023-08-04,33,66.63,1398.0,APXMIDP
2023-08-04 15:30:00+00:00,2023-08-04,34,74.25,1538.4,APXMIDP
2023-08-04 16:00:00+00:00,2023-08-04,35,90.48,1113.3,APXMIDP
2023-08-04 16:30:00+00:00,2023-08-04,36,94.51,1109.5,APXMIDP
2023-08-04 17:00:00+00:00,2023-08-04,37,94.82,1058.3,APXMIDP
2023-08-04 17:30:00+00:00,2023-08-04,38,101.38,1132.2,APXMIDP
2023-08-04 18:00:00+00:00,2023-08-04,39,119.65,1271.85,APXMIDP
2023-08-04 18:30:00+00:00,2023-08-04,40,111.69,1472.35,APXMIDP
2023-08-04 19:00:00+00:00,2023-08-04,41,113.48,1433.25,APXMIDP
2023-08-04 19:30:00+00:00,2023-08-04,42,110.99,1622.85,APXMIDP
2023-08-04 20:00:00+00:00,2023-08-04,43,102.87,1674.95,APXMIDP
2023-08-04 20:30:00+00:00,2023-08-04,44,105.01,1665.8,APXMIDP
2023-08-04 21:00:00+00:00,2023-08-04,45,105.67,1463.05,APXMIDP
2023-08-04 21:30:00+00:00,2023-08-04,46,95.37,1533.5,APXMIDP
2023-08-04 22:00:00+00:00,2023-08-04,47,97.21,801.25,APXMIDP
2023-08-04 22:30:00+00:00,2023-08-04,48,80.88,674.0,APXMIDP
2023-08-04 23:00:00+00:00,2023-08-05,1,96.72,765.65,APXMIDP
2023-08-04 23:30:00+00:00,2023-08-05,2,102.91,1166.55,APXMIDP
2023-08-05 00:00:00+00:00,2023-08-05,3,81.01,962.55,APXMIDP
2023-08-05 00:30:00+00:00,2023-08-05,4,73.69,973.4,APXMIDP
2023-08-05 01:00:00+00:00,2023-08-05,5,88.13,1154.4,APXMIDP
2023-08-05 01:30:00+00:00,2023-08-05,6,76.72,1377.9,APXMIDP
2023-08-05 02:00:00+00:00,2023-08-05,7,72.26,985.75,APXMIDP
2023-08-05 02:30:00+00:00,2023-08-05,8,65.98,886.55,APXMIDP
2023-08-05 03:00:00+00:00,2023-08-05,9,72.35,1038.15,APXMIDP
2023-08-05 03:30:00+00:00,2023-08-05,10,66.05,894.9,APXMIDP
2023-08-05 04:00:00+00:00,2023-08-05,11,64.01,1036.55,APXMIDP
2023-08-05 04:30:00+00:00,2023-08-05,12,63.98,1282.5,APXMIDP
2023-08-05 05:00:00+00:00,2023-08-05,13,62.49,1005.9,APXMIDP
2023-08-05 05:30:00+00:00,2023-08-05,14,62.62,966.9,APXMIDP
2023-08-05 06:00:00+00:00,2023-08-05,15,56.13,1118.25,APXMIDP
2023-08-05 06:30:00+00:00,2023-08-05,16,59.51,1549.9,APXMIDP
2023-08-05 07:00:00+00:00,2023-08-05,17,52.85,1252.35,APXMIDP
2023-08-05 07:30:00+00:00,2023-08-05,18,57.04,1405.75,APXMIDP
2023-08-05 08:00:00+00:00,2023-08-05,19,55.79,1470.3,APXMIDP
2023-08-05 08:30:00+00:00,2023-08-05,20,63.98,1622.3,APXMIDP
2023-08-05 09:00:00+00:00,2023-08-05,21,64.0,1251.45,APXMIDP
2023-08-05 09:30:00+00:00,2023-08-05,22,64.78,1234.45,APXMIDP
2023-08-05 10:00:00+00:00,2023-08-05,23,73.93,965.5,APXMIDP
2023-08-05 10:30:00+00:00,2023-08-05,24,69.68,1024.05,APXMIDP
2023-08-05 11:00:00+00:00,2023-08-05,25,61.29,1112.9,APXMIDP
2023-08-05 11:30:00+00:00,2023-08-05,26,50.04,1211.8,APXMIDP
2023-08-05 12:00:00+00:00,2023-08-05,27,56.47,1939.15,APXMIDP
2023-08-05 12:30:00+00:00,2023-08-05,28,52.5,1699.3,APXMIDP
2023-08-05 13:00:00+00:00,2023-08-05,29,57.53,1963.9,APXMIDP
2023-08-05 13:30:00+00:00,2023-08-05,30,54.28,1816.3,APXMIDP
2023-08-05 14:00:00+00:00,2023-08-05,31,53.83,1154.1,APXMIDP
2023-08-05 14:30:00+00:00,2023-08-05,32,65.51,1251.4,APXMIDP
2023-08-05 15:00:00+00:00,2023-08-05,33,63.51,1199.5,APXMIDP
2023-08-05 15:30:00+00:00,2023-08-05,34,76.03,1083.8,APXMIDP
2023-08-05 16:00:00+00:00,2023-08-05,35,82.29,1328.0,APXMIDP
2023-08-05 16:30:00+00:00,2023-08-05,36,95.1,1416.45,APXMIDP
2023-08-05 17:00:00+00:00,2023-08-05,37,76.23,1458.2,APXMIDP
2023-08-05 17:30:00+00:00,2023-08-05,38,81.98,1817.2,APXMIDP
2023-08-05 18:00:00+00:00,2023-08-05,39,84.24,1131.25,APXMIDP
2023-08-05 18:30:00+00:00,2023-08-05,40,75.0,1251.55,APXMIDP
2023-08-05 19:00:00+00:00,2023-08-05,41,86.42,1075.6,APXMIDP
2023-08-05 19:30:00+00:00,2023-08-05,42,87.46,1171.75,APXMIDP
2023-08-05 20:00:00+00:00,2023-08-05,43,92.56,910.5,APXMIDP
2023-08-05 20:30:00+00:00,2023-08-05,44,80.45,873.7,APXMIDP
2023-08-05 21:00:00+00:00,2023-08-05,45,88.27,993.15,APXMIDP
2023-08-05 21:30:00+00:00,2023-08-05,46,69.4,1292.7,APXMIDP
2023-08-05 22:00:00+00:00,2023-08-05,47,66.7,1316.7,APXMIDP
2023-08-05 22:30:00+00:00,2023-08-05,48,77.21,1317.1,APXMIDP
2023-08-05 23:00:00+00:00,2023-08-06,1,63.84,1170.6,APXMIDP
2023-08-05 23:30:00+00:00,2023-08-06,2,66.4,1267.8,APXMIDP
2023-08-06 00:00:00+00:00,2023-08-06,3,61.85,1175.1,APXMIDP
2023-08-06 00:30:00+00:00,2023-08-06,4,64.17,1420.15,APXMIDP
2023-08-06 01:00:00+00:00,2023-08-06,5,67.46,1486.5,APXMIDP
2023-08-06 01:30:00+00:00,2023-08-06,6,61.39,1241.0,APXMIDP
2023-08-06 02:00:00+00:00,2023-08-06,7,62.66,1251.75,APXMIDP
2023-08-06 02:30:00+00:00,2023-08-06,8,50.62,1298.55,APXMIDP
2023-08-06 03:00:00+00:00,2023-08-06,9,60.2,1138.0,APXMIDP
2023-08-06 03:30:00+00:00,2023-08-06,10,58.76,1296.05,APXMIDP
2023-08-06 04:00:00+00:00,2023-08-06,11,70.77,1312.8,APXMIDP
2023-08-06 04:30:00+00:00,2023-08-06,12,67.62,1229.85,APXMIDP
2023-08-06 05:00:00+00:00,2023-08-06,13,68.01,1379.35,APXMIDP
2023-08-06 05:30:00+00:00,2023-08-06,14,67.86,1358.55,APXMIDP
2023-08-06 06:00:00+00:00,2023-08-06,15,52.04,1514.85,APXMIDP
2023-08-06 06:30:00+00:00,2023-08-06,16,65.18,1458.0,APXMIDP
2023-08-06 07:00:00+00:00,2023-08-06,17,69.23,1682.75,APXMIDP
2023-08-06 07:30:00+00:00,2023-08-06,18,75.04,1882.35,APXMIDP
2023-08-06 08:00:00+00:00,2023-08-06,19,65.43,1262.45,APXMIDP
2023-08-06 08:30:00+00:00,2023-08-06,20,66.55,1494.25,APXMIDP
2023-08-06 09:00:00+00:00,2023-08-06,21,69.29,1443.85,APXMIDP
2023-08-06 09:30:00+00:00,2023-08-06,22,71.28,1534.85,APXMIDP
2023-08-06 10:00:00+00:00,2023-08-06,23,75.83,1104.05,APXMIDP
2023-08-06 10:30:00+00:00,2023-08-06,24,81.02,1713.7,APXMIDP
2023-08-06 11:00:00+00:00,2023-08-06,25,75.73,1656.0,APXMIDP
2023-08-06 11:30:00+00:00,2023-08-06,26,75.5,1444.6,APXMIDP
2023-08-06 12:00:00+00:00,2023-08-06,27,80.4,1947.25,APXMIDP
2023-08-06 12:30:00+00:00,2023-08-06,28,83.55,1974.4,APXMIDP
2023-08-06 13:00:00+00:00,2023-08-06,29,79.61,1793.6,APXMIDP
2023-08-06 13:30:00+00:00,2023-08-06,30,77.34,1922.2,APXMIDP
2023-08-06 14:00:00+00:00,2023-08-06,31,74.61,1580.4,APXMIDP
2023-08-06 14:30:00+00:00,2023-08-06,32,66.6,1914.5,APXMIDP
2023-08-06 15:00:00+00:00,2023-08-06,33,69.08,2297.7,APXMIDP
2023-08-06 15:30:00+00:00,2023-08-06,34,66.99,2514.2,APXMIDP
2023-08-06 16:00:00+00:00,2023-08-06,35,66.45,1855.2,APXMIDP
2023-08-06 16:30:00+00:00,2023-08-06,36,74.06,1758.25,APXMIDP
2023-08-06 17:00:00+00:00,2023-08-06,37,66.98,1733.0,APXMIDP
2023-08-06 17:30:00+00:00,2023-08-06,38,64.68,1655.55,APXMIDP
2023-08-06 18:00:00+00:00,2023-08-06,39,71.79,1622.0,APXMIDP
2023-08-06 18:30:00+00:00,2023-08-06,40,70.35,1458.9,APXMIDP
2023-08-06 19:00:00+00:00,2023-08-06,41,79.49,1830.05,APXMIDP
2023-08-06 19:30:00+00:00,2023-08-06,42,74.68,1612.55,APXMIDP
2023-08-06 20:00:00+00:00,2023-08-06,43,81.14,1875.2,APXMIDP
2023-08-06 20:30:00+00:00,2023-08-06,44,79.3,1800.3,APXMIDP
2023-08-06 21:00:00+00:00,2023-08-06,45,74.21,1766.55,APXMIDP
2023-08-06 21:30:00+00:00,2023-08-06,46,65.36,1648.8,APXMIDP
2023-08-06 22:00:00+00:00,2023-08-06,47,51.18,618.95,APXMIDP
2023-08-06 22:30:00+00:00,2023-08-06,48,68.17,832.2,APXMIDP
2023-08-06 23:00:00+00:00,2023-08-07,1,66.64,818.75,APXMIDP
2023-08-06 23:30:00+00:00,2023-08-07,2,52.76,734.45,APXMIDP
2023-08-07 00:00:00+00:00,2023-08-07,3,43.58,794.3,APXMIDP
2023-08-07 00:30:00+00:00,2023-08-07,4,41.88,857.75,APXMIDP
2023-08-07 01:00:00+00:00,2023-08-07,5,39.25,868.6,APXMIDP
2023-08-07 01:30:00+00:00,2023-08-07,6,35.61,656.4,APXMIDP
2023-08-07 02:00:00+00:00,2023-08-07,7,32.32,583.9,APXMIDP
2023-08-07 02:30:00+00:00,2023-08-07,8,30.48,624.2,APXMIDP
2023-08-07 03:00:00+00:00,2023-08-07,9,41.06,755.7,APXMIDP
2023-08-07 03:30:00+00:00,2023-08-07,10,45.05,793.0,APXMIDP
2023-08-07 04:00:00+00:00,2023-08-07,11,55.76,817.95,APXMIDP
2023-08-07 04:30:00+00:00,2023-08-07,12,66.57,953.2,APXMIDP
2023-08-07 05:00:00+00:00,2023-08-07,13,75.87,1146.6,APXMIDP
2023-08-07 05:30:00+00:00,2023-08-07,14,63.28,1226.95,APXMIDP
2023-08-07 06:00:00+00:00,2023-08-07,15,75.26,1438.75,APXMIDP
2023-08-07 06:30:00+00:00,2023-08-07,16,90.71,1479.05,APXMIDP
2023-08-07 07:00:00+00:00,2023-08-07,17,90.64,1284.25,APXMIDP
2023-08-07 07:30:00+00:00,2023-08-07,18,85.56,1426.95,APXMIDP
2023-08-07 08:00:00+00:00,2023-08-07,19,91.06,1338.45,APXMIDP
2023-08-07 08:30:00+00:00,2023-08-07,20,91.51,1418.25,APXMIDP
2023-08-07 09:00:00+00:00,2023-08-07,21,82.38,1485.65,APXMIDP
2023-08-07 09:30:00+00:00,2023-08-07,22,76.36,1568.75,APXMIDP
2023-08-07 10:00:00+00:00,2023-08-07,23,73.2,1511.9,APXMIDP
2023-08-07 10:30:00+00:00,2023-08-07,24,70.31,1574.95,APXMIDP
2023-08-07 11:00:00+00:00,2023-08-07,25,66.79,1648.15,APXMIDP
2023-08-07 11:30:00+00:00,2023-08-07,26,61.63,1551.5,APXMIDP
2023-08-07 12:00:00+00:00,2023-08-07,27,60.68,1380.25,APXMIDP
2023-08-07 12:30:00+00:00,2023-08-07,28,58.16,1321.75,APXMIDP
2023-08-07 13:00:00+00:00,2023-08-07,29,60.78,1576.5,APXMIDP
2023-08-07 13:30:00+00:00,2023-08-07,30,70.67,1755.3,APXMIDP
2023-08-07 14:00:00+00:00,2023-08-07,31,66.1,1414.4,APXMIDP
2023-08-07 14:30:00+00:00,2023-08-07,32,63.25,1700.55,APXMIDP
2023-08-07 15:00:00+00:00,2023-08-07,33,62.98,1738.45,APXMIDP
2023-08-07 15:30:00+00:00,2023-08-07,34,64.77,1800.4,APXMIDP
2023-08-07 16:00:00+00:00,2023-08-07,35,62.55,1597.15,APXMIDP
2023-08-07 16:30:00+00:00,2023-08-07,36,62.52,1608.2,APXMIDP
2023-08-07 17:00:00+00:00,2023-08-07,37,71.86,1858.45,APXMIDP
2023-08-07 17:30:00+00:00,2023-08-07,38,71.41,2086.55,APXMIDP
2023-08-07 18:00:00+00:00,2023-08-07,39,78.51,2055.15,APXMIDP
2023-08-07 18:30:00+00:00,2023-08-07,40,80.12,1978.2,APXMIDP
2023-08-07 19:00:00+00:00,2023-08-07,41,96.99,2666.8,APXMIDP
2023-08-07 19:30:00+00:00,2023-08-07,42,91.66,2504.0,APXMIDP
2023-08-07 20:00:00+00:00,2023-08-07,43,76.87,2465.0,APXMIDP
2023-08-07 20:30:00+00:00,2023-08-07,44,73.29,2009.1,APXMIDP
2023-08-07 21:00:00+00:00,2023-08-07,45,74.7,2245.45,APXMIDP
2023-08-07 21:30:00+00:00,2023-08-07,46,68.41,2122.4,APXMIDP
2023-08-07 22:00:00+00:00,2023-08-07,47,57.89,1140.3,APXMIDP
2023-08-07 22:30:00+00:00,2023-08-07,48,72.17,1384.95,APXMIDP
2023-08-07 23:00:00+00:00,2023-08-08,1,61.35,1031.45,APXMIDP
2023-08-07 23:30:00+00:00,2023-08-08,2,48.73,896.85,APXMIDP
2023-08-08 00:00:00+00:00,2023-08-08,3,38.96,1094.0,APXMIDP
2023-08-08 00:30:00+00:00,2023-08-08,4,39.8,1025.3,APXMIDP
2023-08-08 01:00:00+00:00,2023-08-08,5,35.6,1283.65,APXMIDP
2023-08-08 01:30:00+00:00,2023-08-08,6,27.61,1215.85,APXMIDP
2023-08-08 02:00:00+00:00,2023-08-08,7,51.25,2014.05,APXMIDP
2023-08-08 02:30:00+00:00,2023-08-08,8,47.15,1962.3,APXMIDP
2023-08-08 03:00:00+00:00,2023-08-08,9,64.58,1775.25,APXMIDP
2023-08-08 03:30:00+00:00,2023-08-08,10,72.15,2024.7,APXMIDP
2023-08-08 04:00:00+00:00,2023-08-08,11,73.34,1689.25,APXMIDP
2023-08-08 04:30:00+00:00,2023-08-08,12,69.48,1767.85,APXMIDP
2023-08-08 05:00:00+00:00,2023-08-08,13,75.05,2274.65,APXMIDP
2023-08-08 05:30:00+00:00,2023-08-08,14,75.89,2708.05,APXMIDP
2023-08-08 06:00:00+00:00,2023-08-08,15,70.69,2400.15,APXMIDP
2023-08-08 06:30:00+00:00,2023-08-08,16,96.36,2463.65,APXMIDP
2023-08-08 07:00:00+00:00,2023-08-08,17,64.0,1508.1,APXMIDP
2023-08-08 07:30:00+00:00,2023-08-08,18,66.14,1873.4,APXMIDP
2023-08-08 08:00:00+00:00,2023-08-08,19,63.7,1451.05,APXMIDP
2023-08-08 08:30:00+00:00,2023-08-08,20,61.83,1497.3,APXMIDP
2023-08-08 09:00:00+00:00,2023-08-08,21,65.68,1379.0,APXMIDP
2023-08-08 09:30:00+00:00,2023-08-08,22,65.25,1495.75,APXMIDP
2023-08-08 10:00:00+00:00,2023-08-08,23,53.83,1507.1,APXMIDP
2023-08-08 10:30:00+00:00,2023-08-08,24,56.31,1553.35,APXMIDP
2023-08-08 11:00:00+00:00,2023-08-08,25,57.17,1512.45,APXMIDP
2023-08-08 11:30:00+00:00,2023-08-08,26,62.1,1666.0,APXMIDP
2023-08-08 12:00:00+00:00,2023-08-08,27,61.34,1606.2,APXMIDP
2023-08-08 12:30:00+00:00,2023-08-08,28,55.14,1771.85,APXMIDP
2023-08-08 13:00:00+00:00,2023-08-08,29,60.39,1687.6,APXMIDP
2023-08-08 13:30:00+00:00,2023-08-08,30,61.25,1872.0,APXMIDP
2023-08-08 14:00:00+00:00,2023-08-08,31,63.06,1140.15,APXMIDP
2023-08-08 14:30:00+00:00,2023-08-08,32,62.0,1012.3,APXMIDP
2023-08-08 15:00:00+00:00,2023-08-08,33,61.95,1146.5,APXMIDP
2023-08-08 15:30:00+00:00,2023-08-08,34,63.12,1276.8,APXMIDP
2023-08-08 16:00:00+00:00,2023-08-08,35,84.13,1838.0,APXMIDP
2023-08-08 16:30:00+00:00,2023-08-08,36,90.51,1888.8,APXMIDP
2023-08-08 17:00:00+00:00,2023-08-08,37,93.64,2322.85,APXMIDP
2023-08-08 17:30:00+00:00,2023-08-08,38,94.37,2305.2,APXMIDP
2023-08-08 18:00:00+00:00,2023-08-08,39,101.35,1798.2,APXMIDP
2023-08-08 18:30:00+00:00,2023-08-08,40,100.4,1680.15,APXMIDP
2023-08-08 19:00:00+00:00,2023-08-08,41,101.84,1481.55,APXMIDP
2023-08-08 19:30:00+00:00,2023-08-08,42,100.32,1340.7,APXMIDP
2023-08-08 20:00:00+00:00,2023-08-08,43,89.08,1401.5,APXMIDP
2023-08-08 20:30:00+00:00,2023-08-08,44,85.48,1096.25,APXMIDP
2023-08-08 21:00:00+00:00,2023-08-08,45,87.12,1466.2,APXMIDP
2023-08-08 21:30:00+00:00,2023-08-08,46,77.96,1380.75,APXMIDP
2023-08-08 22:00:00+00:00,2023-08-08,47,77.52,1510.1,APXMIDP
2023-08-08 22:30:00+00:00,2023-08-08,48,79.43,1231.2,APXMIDP
2023-08-08 23:00:00+00:00,2023-08-09,1,69.48,924.25,APXMIDP
2023-08-08 23:30:00+00:00,2023-08-09,2,65.97,1426.7,APXMIDP
2023-08-09 00:00:00+00:00,2023-08-09,3,70.35,1388.0,APXMIDP
2023-08-09 00:30:00+00:00,2023-08-09,4,61.45,894.05,APXMIDP
2023-08-09 01:00:00+00:00,2023-08-09,5,63.79,1270.85,APXMIDP
2023-08-09 01:30:00+00:00,2023-08-09,6,57.89,954.0,APXMIDP
2023-08-09 02:00:00+00:00,2023-08-09,7,61.03,930.3,APXMIDP
2023-08-09 02:30:00+00:00,2023-08-09,8,57.39,1070.45,APXMIDP
2023-08-09 03:00:00+00:00,2023-08-09,9,62.21,1211.15,APXMIDP
2023-08-09 03:30:00+00:00,2023-08-09,10,58.81,1411.75,APXMIDP
2023-08-09 04:00:00+00:00,2023-08-09,11,80.86,1342.95,APXMIDP
2023-08-09 04:30:00+00:00,2023-08-09,12,63.75,1539.8,APXMIDP
2023-08-09 05:00:00+00:00,2023-08-09,13,59.01,1308.8,APXMIDP
2023-08-09 05:30:00+00:00,2023-08-09,14,74.92,1581.95,APXMIDP
2023-08-09 06:00:00+00:00,2023-08-09,15,62.63,1241.65,APXMIDP
2023-08-09 06:30:00+00:00,2023-08-09,16,87.69,1644.2,APXMIDP
2023-08-09 07:00:00+00:00,2023-08-09,17,70.64,1304.1,APXMIDP
2023-08-09 07:30:00+00:00,2023-08-09,18,83.15,1376.55,APXMIDP
2023-08-09 08:00:00+00:00,2023-08-09,19,76.88,1376.5,APXMIDP
2023-08-09 08:30:00+00:00,2023-08-09,20,67.64,1435.45,APXMIDP
2023-08-09 09:00:00+00:00,2023-08-09,21,66.39,1415.7,APXMIDP
2023-08-09 09:30:00+00:00,2023-08-09,22,63.57,1346.1,APXMIDP
2023-08-09 10:00:00+00:00,2023-08-09,23,58.13,1436.45,APXMIDP
2023-08-09 10:30:00+00:00,2023-08-09,24,64.48,1343.4,APXMIDP
2023-08-09 11:00:00+00:00,2023-08-09,25,64.9,1344.85,APXMIDP
2023-08-09 11:30:00+00:00,2023-08-09,26,68.21,1435.75,APXMIDP
2023-08-09 12:00:00+00:00,2023-08-09,27,63.67,1325.9,APXMIDP
2023-08-09 12:30:00+00:00,2023-08-09,28,59.06,1440.0,APXMIDP
2023-08-09 13:00:00+00:00,2023-08-09,29,57.08,1330.2,APXMIDP
2023-08-09 13:30:00+00:00,2023-08-09,30,61.86,1449.15,APXMIDP
2023-08-09 14:00:00+00:00,2023-08-09,31,77.85,1324.5,APXMIDP
2023-08-09 14:30:00+00:00,2023-08-09,32,78.08,1238.3,APXMIDP
2023-08-09 15:00:00+00:00,2023-08-09,33,65.6,1340.85,APXMIDP
2023-08-09 15:30:00+00:00,2023-08-09,34,69.29,1592.4,APXMIDP
2023-08-09 16:00:00+00:00,2023-08-09,35,77.3,1514.45,APXMIDP
2023-08-09 16:30:00+00:00,2023-08-09,36,83.24,1629.85,APXMIDP
2023-08-09 17:00:00+00:00,2023-08-09,37,103.39,1719.45,APXMIDP
2023-08-09 17:30:00+00:00,2023-08-09,38,108.85,1790.55,APXMIDP
2023-08-09 18:00:00+00:00,2023-08-09,39,106.77,1430.55,APXMIDP
2023-08-09 18:30:00+00:00,2023-08-09,40,103.41,1707.05,APXMIDP
2023-08-09 19:00:00+00:00,2023-08-09,41,111.5,1451.85,APXMIDP
2023-08-09 19:30:00+00:00,2023-08-09,42,110.49,1577.85,APXMIDP
2023-08-09 20:00:00+00:00,2023-08-09,43,109.57,1181.4,APXMIDP
2023-08-09 20:30:00+00:00,2023-08-09,44,99.86,1296.25,APXMIDP
2023-08-09 21:00:00+00:00,2023-08-09,45,103.76,1225.65,APXMIDP
2023-08-09 21:30:00+00:00,2023-08-09,46,84.4,1571.65,APXMIDP
2023-08-09 22:00:00+00:00,2023-08-09,47,100.44,747.5,APXMIDP
2023-08-09 22:30:00+00:00,2023-08-09,48,105.21,789.5,APXMIDP
2023-08-09 23:00:00+00:00,2023-08-10,1,91.03,974.65,APXMIDP
2023-08-09 23:30:00+00:00,2023-08-10,2,79.58,784.0,APXMIDP
2023-08-10 00:00:00+00:00,2023-08-10,3,87.47,858.95,APXMIDP
2023-08-10 00:30:00+00:00,2023-08-10,4,80.35,842.45,APXMIDP
2023-08-10 01:00:00+00:00,2023-08-10,5,83.01,672.6,APXMIDP
2023-08-10 01:30:00+00:00,2023-08-10,6,75.02,910.95,APXMIDP
2023-08-10 02:00:00+00:00,2023-08-10,7,73.84,926.6,APXMIDP
2023-08-10 02:30:00+00:00,2023-08-10,8,73.34,789.95,APXMIDP
2023-08-10 03:00:00+00:00,2023-08-10,9,80.42,870.05,APXMIDP
2023-08-10 03:30:00+00:00,2023-08-10,10,80.49,1026.65,APXMIDP
2023-08-10 04:00:00+00:00,2023-08-10,11,77.83,595.65,APXMIDP
2023-08-10 04:30:00+00:00,2023-08-10,12,81.97,1022.15,APXMIDP
2023-08-10 05:00:00+00:00,2023-08-10,13,79.0,1024.1,APXMIDP
2023-08-10 05:30:00+00:00,2023-08-10,14,88.09,1255.85,APXMIDP
2023-08-10 06:00:00+00:00,2023-08-10,15,89.15,1594.05,APXMIDP
2023-08-10 06:30:00+00:00,2023-08-10,16,99.9,2322.45,APXMIDP
2023-08-10 07:00:00+00:00,2023-08-10,17,86.63,1606.4,APXMIDP
2023-08-10 07:30:00+00:00,2023-08-10,18,91.86,1938.55,APXMIDP
2023-08-10 08:00:00+00:00,2023-08-10,19,86.0,1616.7,APXMIDP
2023-08-10 08:30:00+00:00,2023-08-10,20,81.26,1431.5,APXMIDP
2023-08-10 09:00:00+00:00,2023-08-10,21,82.02,1350.7,APXMIDP
2023-08-10 09:30:00+00:00,2023-08-10,22,73.85,1537.6,APXMIDP
2023-08-10 10:00:00+00:00,2023-08-10,23,75.39,1516.0,APXMIDP
2023-08-10 10:30:00+00:00,2023-08-10,24,73.41,1405.65,APXMIDP
2023-08-10 11:00:00+00:00,2023-08-10,25,71.73,1463.3,APXMIDP
2023-08-10 11:30:00+00:00,2023-08-10,26,69.85,1412.65,APXMIDP
2023-08-10 12:00:00+00:00,2023-08-10,27,67.26,1596.1,APXMIDP
2023-08-10 12:30:00+00:00,2023-08-10,28,62.76,1957.1,APXMIDP
2023-08-10 13:00:00+00:00,2023-08-10,29,71.71,2076.05,APXMIDP
2023-08-10 13:30:00+00:00,2023-08-10,30,74.81,2164.1,APXMIDP
2023-08-10 14:00:00+00:00,2023-08-10,31,75.01,1771.9,APXMIDP
2023-08-10 14:30:00+00:00,2023-08-10,32,75.48,1815.4,APXMIDP
2023-08-10 15:00:00+00:00,2023-08-10,33,87.61,1509.3,APXMIDP
2023-08-10 15:30:00+00:00,2023-08-10,34,99.96,1835.9,APXMIDP
2023-08-10 16:00:00+00:00,2023-08-10,35,105.04,1801.35,APXMIDP
2023-08-10 16:30:00+00:00,2023-08-10,36,105.33,1871.6,APXMIDP
2023-08-10 17:00:00+00:00,2023-08-10,37,109.64,2178.6,APXMIDP
2023-08-10 17:30:00+00:00,2023-08-10,38,108.17,2273.75,APXMIDP
2023-08-10 18:00:00+00:00,2023-08-10,39,121.11,1796.65,APXMIDP
2023-08-10 18:30:00+00:00,2023-08-10,40,120.62,1635.05,APXMIDP
2023-08-10 19:00:00+00:00,2023-08-10,41,123.98,1801.7,APXMIDP
2023-08-10 19:30:00+00:00,2023-08-10,42,123.67,1774.0,APXMIDP
2023-08-10 20:00:00+00:00,2023-08-10,43,125.47,1509.95,APXMIDP
2023-08-10 20:30:00+00:00,2023-08-10,44,107.89,1564.0,APXMIDP
2023-08-10 21:00:00+00:00,2023-08-10,45,109.35,1669.35,APXMIDP
2023-08-10 21:30:00+00:00,2023-08-10,46,95.0,1451.1,APXMIDP
