timestamp_utc,settlementDate,settlementPeriod,price,volume,dataProvider
2020-07-21 00:00:00+00:00,2020-07-21,3,26.22,285.6,APXMIDP
2020-07-21 00:30:00+00:00,2020-07-21,4,25.75,458.2,APXMIDP
2020-07-21 01:00:00+00:00,2020-07-21,5,25.02,341.75,APXMIDP
2020-07-21 01:30:00+00:00,2020-07-21,6,26.4,513.45,APXMIDP
2020-07-21 02:00:00+00:00,2020-07-21,7,26.45,379.4,APXMIDP
2020-07-21 02:30:00+00:00,2020-07-21,8,27.24,445.85,APXMIDP
2020-07-21 03:00:00+00:00,2020-07-21,9,28.64,392.4,APXMIDP
2020-07-21 03:30:00+00:00,2020-07-21,10,28.66,424.15,APXMIDP
2020-07-21 04:00:00+00:00,2020-07-21,11,28.2,434.45,APXMIDP
2020-07-21 04:30:00+00:00,2020-07-21,12,25.02,543.95,APXMIDP
2020-07-21 05:00:00+00:00,2020-07-21,13,30.84,757.8,APXMIDP
2020-07-21 05:30:00+00:00,2020-07-21,14,26.85,712.65,APXMIDP
2020-07-21 06:00:00+00:00,2020-07-21,15,28.62,1076.9,APXMIDP
2020-07-21 06:30:00+00:00,2020-07-21,16,35.48,734.85,APXMIDP
2020-07-21 07:00:00+00:00,2020-07-21,17,28.7,1072.8,APXMIDP
2020-07-21 07:30:00+00:00,2020-07-21,18,32.14,1002.35,APXMIDP
2020-07-21 08:00:00+00:00,2020-07-21,19,29.94,1194.05,APXMIDP
2020-07-21 08:30:00+00:00,2020-07-21,20,28.72,1225.15,APXMIDP
2020-07-21 09:00:00+00:00,2020-07-21,21,26.28,1070.6,APXMIDP
2020-07-21 09:30:00+00:00,2020-07-21,22,23.01,1405.1,APXMIDP
2020-07-21 10:00:00+00:00,2020-07-21,23,26.39,1334.4,APXMIDP
2020-07-21 10:30:00+00:00,2020-07-21,24,29.1,1165.9,APXMIDP
2020-07-21 11:00:00+00:00,2020-07-21,25,31.35,1283.8,APXMIDP
2020-07-21 11:30:00+00:00,2020-07-21,26,32.45,1482.75,APXMIDP
2020-07-21 12:00:00+00:00,2020-07-21,27,33.31,1364.35,APXMIDP
2020-07-21 12:30:00+00:00,2020-07-21,28,31.83,1242.75,APXMIDP
2020-07-21 13:00:00+00:00,2020-07-21,29,29.71,1143.45,APXMIDP
2020-07-21 13:30:00+00:00,2020-07-21,30,29.64,1098.0,APXMIDP
2020-07-21 14:00:00+00:00,2020-07-21,31,32.66,981.3,APXMIDP
2020-07-21 14:30:00+00:00,2020-07-21,32,33.12,834.05,APXMIDP
2020-07-21 15:00:00+00:00,2020-07-21,33,23.1,1187.55,APXMIDP
2020-07-21 15:30:00+00:00,2020-07-21,34,31.73,1191.2,APXMIDP
2020-07-21 16:00:00+00:00,2020-07-21,35,29.08,1062.85,APXMIDP
2020-07-21 16:30:00+00:00,2020-07-21,36,34.22,1066.0,APXMIDP
2020-07-21 17:00:00+00:00,2020-07-21,37,35.45,998.95,APXMIDP
2020-07-21 17:30:00+00:00,2020-07-21,38,35.45,1005.1,APXMIDP
2020-07-21 18:00:00+00:00,2020-07-21,39,31.01,907.1,APXMIDP
2020-07-21 18:30:00+00:00,2020-07-21,40,33.51,712.7,APXMIDP
2020-07-21 19:00:00+00:00,2020-07-21,41,37.32,742.1,APXMIDP
2020-07-21 19:30:00+00:00,2020-07-21,42,31.7,1019.85,APXMIDP
2020-07-21 20:00:00+00:00,2020-07-21,43,33.33,570.3,APXMIDP
2020-07-21 20:30:00+00:00,2020-07-21,44,30.88,740.4,APXMIDP
2020-07-21 21:00:00+00:00,2020-07-21,45,33.61,647.2,APXMIDP
2020-07-21 21:30:00+00:00,2020-07-21,46,32.7,992.15,APXMIDP
2020-07-21 22:00:00+00:00,2020-07-21,47,26.47,574.45,APXMIDP
2020-07-21 22:30:00+00:00,2020-07-21,48,37.02,203.25,APXMIDP
2020-07-21 23:00:00+00:00,2020-07-22,1,28.43,197.0,APXMIDP
2020-07-21 23:30:00+00:00,2020-07-22,2,25.49,319.85,APXMIDP
2020-07-22 00:00:00+00:00,2020-07-22,3,22.76,318.5,APXMIDP
2020-07-22 00:30:00+00:00,2020-07-22,4,23.69,475.45,APXMIDP
2020-07-22 01:00:00+00:00,2020-07-22,5,25.9,243.95,APXMIDP
2020-07-22 01:30:00+00:00,2020-07-22,6,23.38,289.0,APXMIDP
2020-07-22 02:00:00+00:00,2020-07-22,7,26.06,168.45,APXMIDP
2020-07-22 02:30:00+00:00,2020-07-22,8,24.64,156.7,APXMIDP
2020-07-22 03:00:00+00:00,2020-07-22,9,28.96,193.5,APXMIDP
2020-07-22 03:30:00+00:00,2020-07-22,10,21.73,220.05,APXMIDP
2020-07-22 04:00:00+00:00,2020-07-22,11,25.84,172.4,APXMIDP
2020-07-22 04:30:00+00:00,2020-07-22,12,17.96,381.8,APXMIDP
2020-07-22 05:00:00+00:00,2020-07-22,13,27.23,431.2,APXMIDP
2020-07-22 05:30:00+00:00,2020-07-22,14,25.69,547.65,APXMIDP
2020-07-22 06:00:00+00:00,2020-07-22,15,26.98,849.65,APXMIDP
2020-07-22 06:30:00+00:00,2020-07-22,16,32.05,804.6,APXMIDP
2020-07-22 07:00:00+00:00,2020-07-22,17,25.79,824.0,APXMIDP
2020-07-22 07:30:00+00:00,2020-07-22,18,28.97,1026.65,APXMIDP
2020-07-22 08:00:00+00:00,2020-07-22,19,26.3,1648.1,APXMIDP
2020-07-22 08:30:00+00:00,2020-07-22,20,26.97,1590.35,APXMIDP
2020-07-22 09:00:00+00:00,2020-07-22,21,26.95,1602.95,APXMIDP
2020-07-22 09:30:00+00:00,2020-07-22,22,26.09,1510.45,APXMIDP
2020-07-22 10:00:00+00:00,2020-07-22,23,23.4,1235.7,APXMIDP
2020-07-22 10:30:00+00:00,2020-07-22,24,23.73,1466.55,APXMIDP
2020-07-22 11:00:00+00:00,2020-07-22,25,24.01,1489.1,APXMIDP
2020-07-22 11:30:00+00:00,2020-07-22,26,23.79,1393.85,APXMIDP
2020-07-22 12:00:00+00:00,2020-07-22,27,23.22,1401.25,APXMIDP
2020-07-22 12:30:00+00:00,2020-07-22,28,22.09,1399.55,APXMIDP
2020-07-22 13:00:00+00:00,2020-07-22,29,21.75,1341.0,APXMIDP
2020-07-22 13:30:00+00:00,2020-07-22,30,21.93,1233.65,APXMIDP
2020-07-22 14:00:00+00:00,2020-07-22,31,24.38,1267.35,APXMIDP
2020-07-22 14:30:00+00:00,2020-07-22,32,24.84,1527.45,APXMIDP
2020-07-22 15:00:00+00:00,2020-07-22,33,30.17,1152.15,APXMIDP
2020-07-22 15:30:00+00:00,2020-07-22,34,31.07,1023.9,APXMIDP
2020-07-22 16:00:00+00:00,2020-07-22,35,34.8,1463.85,APXMIDP
2020-07-22 16:30:00+00:00,2020-07-22,36,34.63,1292.5,APXMIDP
2020-07-22 17:00:00+00:00,2020-07-22,37,35.51,1288.6,APXMIDP
2020-07-22 17:30:00+00:00,2020-07-22,38,33.95,1230.35,APXMIDP
2020-07-22 18:00:00+00:00,2020-07-22,39,31.34,1039.15,APXMIDP
2020-07-22 18:30:00+00:00,2020-07-22,40,31.15,1125.75,APXMIDP
2020-07-22 19:00:00+00:00,2020-07-22,41,31.63,1253.05,APXMIDP
2020-07-22 19:30:00+00:00,2020-07-22,42,29.35,988.35,APXMIDP
2020-07-22 20:00:00+00:00,2020-07-22,43,29.77,1002.35,APXMIDP
2020-07-22 20:30:00+00:00,2020-07-22,44,27.57,1385.55,APXMIDP
2020-07-22 21:00:00+00:00,2020-07-22,45,30.57,997.15,APXMIDP
2020-07-22 21:30:00+00:00,2020-07-22,46,29.65,1524.7,APXMIDP
2020-07-22 22:00:00+00:00,2020-07-22,47,29.49,520.05,APXMIDP
2020-07-22 22:30:00+00:00,2020-07-22,48,27.86,443.2,APXMIDP
2020-07-22 23:00:00+00:00,2020-07-23,1,29.37,338.8,APXMIDP
2020-07-22 23:30:00+00:00,2020-07-23,2,25.69,464.65,APXMIDP
2020-07-23 00:00:00+00:00,2020-07-23,3,24.86,271.45,APXMIDP
2020-07-23 00:30:00+00:00,2020-07-23,4,24.44,388.1,APXMIDP
2020-07-23 01:00:00+00:00,2020-07-23,5,24.17,334.85,APXMIDP
2020-07-23 01:30:00+00:00,2020-07-23,6,23.99,283.0,APXMIDP
2020-07-23 02:00:00+00:00,2020-07-23,7,25.49,338.7,APXMIDP
2020-07-23 02:30:00+00:00,2020-07-23,8,24.84,349.0,APXMIDP
2020-07-23 03:00:00+00:00,2020-07-23,9,26.52,436.9,APXMIDP
2020-07-23 03:30:00+00:00,2020-07-23,10,24.4,427.25,APXMIDP
2020-07-23 04:00:00+00:00,2020-07-23,11,30.36,562.45,APXMIDP
2020-07-23 04:30:00+00:00,2020-07-23,12,27.58,519.05,APXMIDP
2020-07-23 05:00:00+00:00,2020-07-23,13,27.75,621.55,APXMIDP
2020-07-23 05:30:00+00:00,2020-07-23,14,25.52,683.4,APXMIDP
2020-07-23 06:00:00+00:00,2020-07-23,15,30.85,1014.45,APXMIDP
2020-07-23 06:30:00+00:00,2020-07-23,16,35.97,615.15,APXMIDP
2020-07-23 07:00:00+00:00,2020-07-23,17,29.05,1136.7,APXMIDP
2020-07-23 07:30:00+00:00,2020-07-23,18,33.02,1073.9,APXMIDP
2020-07-23 08:00:00+00:00,2020-07-23,19,27.1,1050.75,APXMIDP
2020-07-23 08:30:00+00:00,2020-07-23,20,26.78,1042.55,APXMIDP
2020-07-23 09:00:00+00:00,2020-07-23,21,26.55,976.25,APXMIDP
2020-07-23 09:30:00+00:00,2020-07-23,22,22.97,1124.2,APXMIDP
2020-07-23 10:00:00+00:00,2020-07-23,23,24.4,1810.65,APXMIDP
2020-07-23 10:30:00+00:00,2020-07-23,24,25.02,1621.95,APXMIDP
2020-07-23 11:00:00+00:00,2020-07-23,25,26.16,1765.35,APXMIDP
2020-07-23 11:30:00+00:00,2020-07-23,26,27.56,1729.55,APXMIDP
2020-07-23 12:00:00+00:00,2020-07-23,27,25.4,1601.25,APXMIDP
2020-07-23 12:30:00+00:00,2020-07-23,28,24.28,1745.55,APXMIDP
2020-07-23 13:00:00+00:00,2020-07-23,29,25.31,1673.1,APXMIDP
2020-07-23 13:30:00+00:00,2020-07-23,30,26.25,1650.4,APXMIDP
2020-07-23 14:00:00+00:00,2020-07-23,31,23.18,1321.0,APXMIDP
2020-07-23 14:30:00+00:00,2020-07-23,32,23.05,1399.4,APXMIDP
2020-07-23 15:00:00+00:00,2020-07-23,33,30.35,1627.55,APXMIDP
2020-07-23 15:30:00+00:00,2020-07-23,34,31.14,1089.8,APXMIDP
2020-07-23 16:00:00+00:00,2020-07-23,35,38.04,1762.15,APXMIDP
2020-07-23 16:30:00+00:00,2020-07-23,36,38.01,1619.5,APXMIDP
2020-07-23 17:00:00+00:00,2020-07-23,37,37.59,1333.75,APXMIDP
2020-07-23 17:30:00+00:00,2020-07-23,38,37.64,1422.3,APXMIDP
2020-07-23 18:00:00+00:00,2020-07-23,39,38.6,1021.45,APXMIDP
2020-07-23 18:30:00+00:00,2020-07-23,40,36.96,1182.05,APXMIDP
2020-07-23 19:00:00+00:00,2020-07-23,41,37.11,1034.45,APXMIDP
2020-07-23 19:30:00+00:00,2020-07-23,42,36.51,949.25,APXMIDP
2020-07-23 20:00:00+00:00,2020-07-23,43,38.56,758.15,APXMIDP
2020-07-23 20:30:00+00:00,2020-07-23,44,38.95,651.1,APXMIDP
2020-07-23 21:00:00+00:00,2020-07-23,45,39.5,709.2,APXMIDP
2020-07-23 21:30:00+00:00,2020-07-23,46,37.3,942.9,APXMIDP
2020-07-23 22:00:00+00:00,2020-07-23,47,24.6,1515.45,APXMIDP
2020-07-23 22:30:00+00:00,2020-07-23,48,31.4,543.6,APXMIDP
2020-07-23 23:00:00+00:00,2020-07-24,1,33.69,888.9,APXMIDP
2020-07-23 23:30:00+00:00,2020-07-24,2,28.3,953.55,APXMIDP
2020-07-24 00:00:00+00:00,2020-07-24,3,26.84,424.25,APXMIDP
2020-07-24 00:30:00+00:00,2020-07-24,4,28.99,420.95,APXMIDP
2020-07-24 01:00:00+00:00,2020-07-24,5,25.79,526.55,APXMIDP
2020-07-24 01:30:00+00:00,2020-07-24,6,22.91,640.7,APXMIDP
2020-07-24 02:00:00+00:00,2020-07-24,7,23.69,298.85,APXMIDP
2020-07-24 02:30:00+00:00,2020-07-24,8,25.58,309.65,APXMIDP
2020-07-24 03:00:00+00:00,2020-07-24,9,27.61,394.5,APXMIDP
2020-07-24 03:30:00+00:00,2020-07-24,10,23.69,301.8,APXMIDP
2020-07-24 04:00:00+00:00,2020-07-24,11,26.85,448.85,APXMIDP
2020-07-24 04:30:00+00:00,2020-07-24,12,27.79,481.9,APXMIDP
2020-07-24 05:00:00+00:00,2020-07-24,13,29.44,456.9,APXMIDP
2020-07-24 05:30:00+00:00,2020-07-24,14,31.61,670.6,APXMIDP
2020-07-24 06:00:00+00:00,2020-07-24,15,36.63,882.5,APXMIDP
2020-07-24 06:30:00+00:00,2020-07-24,16,45.68,930.6,APXMIDP
2020-07-24 07:00:00+00:00,2020-07-24,17,43.02,1117.4,APXMIDP
2020-07-24 07:30:00+00:00,2020-07-24,18,44.57,1400.0,APXMIDP
