timestamp_utc,settlementDate,settlementPeriod,price,volume,dataProvider
2025-11-03 00:00:00+00:00,2025-11-03,1,41.3,1882.2,APXMIDP
2025-11-03 00:30:00+00:00,2025-11-03,2,39.47,1897.8,APXMIDP
2025-11-03 01:00:00+00:00,2025-11-03,3,30.61,1937.15,APXMIDP
2025-11-03 01:30:00+00:00,2025-11-03,4,23.93,1981.85,APXMIDP
2025-11-03 02:00:00+00:00,2025-11-03,5,36.22,2205.25,APXMIDP
2025-11-03 02:30:00+00:00,2025-11-03,6,31.05,2332.15,APXMIDP
2025-11-03 03:00:00+00:00,2025-11-03,7,34.87,2336.45,APXMIDP
2025-11-03 03:30:00+00:00,2025-11-03,8,32.32,2409.75,APXMIDP
2025-11-03 04:00:00+00:00,2025-11-03,9,25.29,2281.45,APXMIDP
2025-11-03 04:30:00+00:00,2025-11-03,10,24.16,2083.3,APXMIDP
2025-11-03 05:00:00+00:00,2025-11-03,11,27.16,1927.1,APXMIDP
2025-11-03 05:30:00+00:00,2025-11-03,12,40.78,2416.1,APXMIDP
2025-11-03 06:00:00+00:00,2025-11-03,13,38.63,2155.45,APXMIDP
2025-11-03 06:30:00+00:00,2025-11-03,14,65.79,2220.15,APXMIDP
2025-11-03 07:00:00+00:00,2025-11-03,15,73.35,2326.25,APXMIDP
2025-11-03 07:30:00+00:00,2025-11-03,16,82.6,2949.55,APXMIDP
2025-11-03 08:00:00+00:00,2025-11-03,17,67.06,2750.2,APXMIDP
2025-11-03 08:30:00+00:00,2025-11-03,18,69.86,3179.0,APXMIDP
2025-11-03 09:00:00+00:00,2025-11-03,19,56.27,2683.7,APXMIDP
2025-11-03 09:30:00+00:00,2025-11-03,20,50.94,2689.5,APXMIDP
2025-11-03 10:00:00+00:00,2025-11-03,21,49.23,2905.85,APXMIDP
2025-11-03 10:30:00+00:00,2025-11-03,22,48.32,3319.4,APXMIDP
2025-11-03 11:00:00+00:00,2025-11-03,23,45.34,2816.75,APXMIDP
2025-11-03 11:30:00+00:00,2025-11-03,24,46.32,3429.9,APXMIDP
2025-11-03 12:00:00+00:00,2025-11-03,25,47.92,3043.45,APXMIDP
2025-11-03 12:30:00+00:00,2025-11-03,26,49.7,2612.3,APXMIDP
2025-11-03 13:00:00+00:00,2025-11-03,27,55.03,2455.75,APXMIDP
2025-11-03 13:30:00+00:00,2025-11-03,28,61.83,2762.8,APXMIDP
2025-11-03 14:00:00+00:00,2025-11-03,29,64.0,3155.75,APXMIDP
2025-11-03 14:30:00+00:00,2025-11-03,30,60.58,2589.5,APXMIDP
2025-11-03 15:00:00+00:00,2025-11-03,31,59.42,2297.05,APXMIDP
2025-11-03 15:30:00+00:00,2025-11-03,32,58.83,2654.4,APXMIDP
2025-11-03 16:00:00+00:00,2025-11-03,33,62.09,2810.55,APXMIDP
2025-11-03 16:30:00+00:00,2025-11-03,34,72.83,3486.15,APXMIDP
2025-11-03 17:00:00+00:00,2025-11-03,35,73.78,3523.35,APXMIDP
2025-11-03 17:30:00+00:00,2025-11-03,36,78.61,3336.9,APXMIDP
2025-11-03 18:00:00+00:00,2025-11-03,37,76.37,3474.35,APXMIDP
2025-11-03 18:30:00+00:00,2025-11-03,38,68.2,3388.65,APXMIDP
2025-11-03 19:00:00+00:00,2025-11-03,39,60.25,2824.4,APXMIDP
2025-11-03 19:30:00+00:00,2025-11-03,40,41.17,2129.5,APXMIDP
2025-11-03 20:00:00+00:00,2025-11-03,41,50.33,2436.0,APXMIDP
2025-11-03 20:30:00+00:00,2025-11-03,42,32.08,1948.55,APXMIDP
2025-11-03 21:00:00+00:00,2025-11-03,43,40.13,2724.7,APXMIDP
2025-11-03 21:30:00+00:00,2025-11-03,44,26.64,2657.9,APXMIDP
2025-11-03 22:00:00+00:00,2025-11-03,45,23.56,2685.35,APXMIDP
2025-11-03 22:30:00+00:00,2025-11-03,46,16.97,3152.9,APXMIDP
2025-11-03 23:00:00+00:00,2025-11-03,47,10.0,2205.1,APXMIDP
2025-11-03 23:30:00+00:00,2025-11-03,48,4.81,2236.3,APXMIDP
2025-11-04 00:00:00+00:00,2025-11-04,1,4.4,2198.3,APXMIDP
2025-11-04 00:30:00+00:00,2025-11-04,2,5.24,2075.25,APXMIDP
2025-11-04 01:00:00+00:00,2025-11-04,3,3.8,1867.4,APXMIDP
2025-11-04 01:30:00+00:00,2025-11-04,4,4.6,1496.25,APXMIDP
2025-11-04 02:00:00+00:00,2025-11-04,5,5.6,1752.0,APXMIDP
2025-11-04 02:30:00+00:00,2025-11-04,6,5.08,1592.45,APXMIDP
2025-11-04 03:00:00+00:00,2025-11-04,7,4.36,1933.8,APXMIDP
2025-11-04 03:30:00+00:00,2025-11-04,8,4.19,1906.1,APXMIDP
2025-11-04 04:00:00+00:00,2025-11-04,9,16.49,2200.7,APXMIDP
2025-11-04 04:30:00+00:00,2025-11-04,10,24.58,2521.75,APXMIDP
2025-11-04 05:00:00+00:00,2025-11-04,11,35.15,2622.85,APXMIDP
2025-11-04 05:30:00+00:00,2025-11-04,12,52.43,2353.5,APXMIDP
2025-11-04 06:00:00+00:00,2025-11-04,13,51.49,2593.1,APXMIDP
2025-11-04 06:30:00+00:00,2025-11-04,14,72.75,2603.95,APXMIDP
2025-11-04 07:00:00+00:00,2025-11-04,15,80.0,2055.45,APXMIDP
2025-11-04 07:30:00+00:00,2025-11-04,16,85.85,2356.2,APXMIDP
2025-11-04 08:00:00+00:00,2025-11-04,17,86.53,2501.8,APXMIDP
2025-11-04 08:30:00+00:00,2025-11-04,18,80.7,2775.6,APXMIDP
2025-11-04 09:00:00+00:00,2025-11-04,19,68.53,2725.85,APXMIDP
2025-11-04 09:30:00+00:00,2025-11-04,20,75.39,3621.55,APXMIDP
2025-11-04 10:00:00+00:00,2025-11-04,21,79.31,3515.9,APXMIDP
2025-11-04 10:30:00+00:00,2025-11-04,22,74.42,2912.65,APXMIDP
2025-11-04 11:00:00+00:00,2025-11-04,23,77.23,3143.25,APXMIDP
2025-11-04 11:30:00+00:00,2025-11-04,24,73.55,2764.2,APXMIDP
2025-11-04 12:00:00+00:00,2025-11-04,25,74.91,3342.35,APXMIDP
2025-11-04 12:30:00+00:00,2025-11-04,26,73.0,3278.1,APXMIDP
2025-11-04 13:00:00+00:00,2025-11-04,27,73.03,3206.7,APXMIDP
2025-11-04 13:30:00+00:00,2025-11-04,28,75.07,3701.35,APXMIDP
2025-11-04 14:00:00+00:00,2025-11-04,29,76.51,4359.65,APXMIDP
2025-11-04 14:30:00+00:00,2025-11-04,30,75.16,4889.35,APXMIDP
2025-11-04 15:00:00+00:00,2025-11-04,31,96.3,3409.55,APXMIDP
2025-11-04 15:30:00+00:00,2025-11-04,32,98.86,4059.9,APXMIDP
2025-11-04 16:00:00+00:00,2025-11-04,33,100.64,4055.9,APXMIDP
2025-11-04 16:30:00+00:00,2025-11-04,34,104.44,3582.55,APXMIDP
2025-11-04 17:00:00+00:00,2025-11-04,35,100.05,4406.15,APXMIDP
2025-11-04 17:30:00+00:00,2025-11-04,36,99.71,4660.3,APXMIDP
2025-11-04 18:00:00+00:00,2025-11-04,37,99.03,4210.4,APXMIDP
2025-11-04 18:30:00+00:00,2025-11-04,38,98.28,4249.2,APXMIDP
2025-11-04 19:00:00+00:00,2025-11-04,39,93.96,3329.25,APXMIDP
2025-11-04 19:30:00+00:00,2025-11-04,40,86.74,3373.6,APXMIDP
2025-11-04 20:00:00+00:00,2025-11-04,41,79.76,3106.15,APXMIDP
2025-11-04 20:30:00+00:00,2025-11-04,42,80.85,3491.75,APXMIDP
2025-11-04 21:00:00+00:00,2025-11-04,43,84.24,3029.6,APXMIDP
2025-11-04 21:30:00+00:00,2025-11-04,44,78.14,2851.45,APXMIDP
2025-11-04 22:00:00+00:00,2025-11-04,45,77.12,2987.6,APXMIDP
2025-11-04 22:30:00+00:00,2025-11-04,46,70.56,2744.65,APXMIDP
