timestamp_utc,settlementDate,settlementPeriod,price,volume,dataProvider
2022-08-26 00:00:00+00:00,2022-08-26,3,488.97,489.75,APXMIDP
2022-08-26 00:30:00+00:00,2022-08-26,4,493.32,571.5,APXMIDP
2022-08-26 01:00:00+00:00,2022-08-26,5,501.03,529.75,APXMIDP
2022-08-26 01:30:00+00:00,2022-08-26,6,498.1,602.15,APXMIDP
2022-08-26 02:00:00+00:00,2022-08-26,7,506.38,480.0,APXMIDP
2022-08-26 02:30:00+00:00,2022-08-26,8,506.6,616.55,APXMIDP
2022-08-26 03:00:00+00:00,2022-08-26,9,516.5,632.7,APXMIDP
2022-08-26 03:30:00+00:00,2022-08-26,10,505.31,751.45,APXMIDP
2022-08-26 04:00:00+00:00,2022-08-26,11,550.04,409.1,APXMIDP
2022-08-26 04:30:00+00:00,2022-08-26,12,591.09,753.9,APXMIDP
2022-08-26 05:00:00+00:00,2022-08-26,13,619.74,751.95,APXMIDP
2022-08-26 05:30:00+00:00,2022-08-26,14,645.35,712.35,APXMIDP
2022-08-26 06:00:00+00:00,2022-08-26,15,633.91,813.5,APXMIDP
2022-08-26 06:30:00+00:00,2022-08-26,16,704.82,796.6,APXMIDP
2022-08-26 07:00:00+00:00,2022-08-26,17,625.0,1066.05,APXMIDP
2022-08-26 07:30:00+00:00,2022-08-26,18,680.66,867.15,APXMIDP
2022-08-26 08:00:00+00:00,2022-08-26,19,665.76,1332.65,APXMIDP
2022-08-26 08:30:00+00:00,2022-08-26,20,626.58,1407.85,APXMIDP
2022-08-26 09:00:00+00:00,2022-08-26,21,606.73,1576.3,APXMIDP
2022-08-26 09:30:00+00:00,2022-08-26,22,601.29,1675.2,APXMIDP
2022-08-26 10:00:00+00:00,2022-08-26,23,610.53,1194.6,APXMIDP
2022-08-26 10:30:00+00:00,2022-08-26,24,594.82,1406.1,APXMIDP
2022-08-26 11:00:00+00:00,2022-08-26,25,557.49,1355.5,APXMIDP
2022-08-26 11:30:00+00:00,2022-08-26,26,555.52,1483.0,APXMIDP
2022-08-26 12:00:00+00:00,2022-08-26,27,608.98,1215.7,APXMIDP
2022-08-26 12:30:00+00:00,2022-08-26,28,596.19,1086.75,APXMIDP
2022-08-26 13:00:00+00:00,2022-08-26,29,601.86,1100.15,APXMIDP
2022-08-26 13:30:00+00:00,2022-08-26,30,587.8,1158.8,APXMIDP
2022-08-26 14:00:00+00:00,2022-08-26,31,606.91,1205.5,APXMIDP
2022-08-26 14:30:00+00:00,2022-08-26,32,622.79,1130.1,APXMIDP
2022-08-26 15:00:00+00:00,2022-08-26,33,644.92,1182.25,APXMIDP
2022-08-26 15:30:00+00:00,2022-08-26,34,680.93,1185.4,APXMIDP
2022-08-26 16:00:00+00:00,2022-08-26,35,648.11,1254.7,APXMIDP
2022-08-26 16:30:00+00:00,2022-08-26,36,658.58,1456.2,APXMIDP
2022-08-26 17:00:00+00:00,2022-08-26,37,646.64,1400.75,APXMIDP
2022-08-26 17:30:00+00:00,2022-08-26,38,627.37,1462.9,APXMIDP
2022-08-26 18:00:00+00:00,2022-08-26,39,650.73,1058.55,APXMIDP
2022-08-26 18:30:00+00:00,2022-08-26,40,614.43,1139.25,APXMIDP
2022-08-26 19:00:00+00:00,2022-08-26,41,637.99,1051.6,APXMIDP
2022-08-26 19:30:00+00:00,2022-08-26,42,642.16,1032.15,APXMIDP
2022-08-26 20:00:00+00:00,2022-08-26,43,684.25,866.35,APXMIDP
2022-08-26 20:30:00+00:00,2022-08-26,44,584.81,844.05,APXMIDP
2022-08-26 21:00:00+00:00,2022-08-26,45,610.79,630.75,APXMIDP
2022-08-26 21:30:00+00:00,2022-08-26,46,562.23,923.0,APXMIDP
2022-08-26 22:00:00+00:00,2022-08-26,47,617.82,590.1,APXMIDP
2022-08-26 22:30:00+00:00,2022-08-26,48,595.3,399.3,APXMIDP
2022-08-26 23:00:00+00:00,2022-08-27,1,591.09,605.65,APXMIDP
2022-08-26 23:30:00+00:00,2022-08-27,2,558.64,779.3,APXMIDP
2022-08-27 00:00:00+00:00,2022-08-27,3,548.67,570.45,APXMIDP
2022-08-27 00:30:00+00:00,2022-08-27,4,540.37,507.7,APXMIDP
2022-08-27 01:00:00+00:00,2022-08-27,5,534.8,433.5,APXMIDP
2022-08-27 01:30:00+00:00,2022-08-27,6,525.93,381.35,APXMIDP
2022-08-27 02:00:00+00:00,2022-08-27,7,472.78,432.15,APXMIDP
2022-08-27 02:30:00+00:00,2022-08-27,8,464.77,345.95,APXMIDP
2022-08-27 03:00:00+00:00,2022-08-27,9,468.51,304.3,APXMIDP
2022-08-27 03:30:00+00:00,2022-08-27,10,472.48,276.5,APXMIDP
2022-08-27 04:00:00+00:00,2022-08-27,11,479.06,227.75,APXMIDP
2022-08-27 04:30:00+00:00,2022-08-27,12,479.82,381.1,APXMIDP
2022-08-27 05:00:00+00:00,2022-08-27,13,515.59,545.1,APXMIDP
2022-08-27 05:30:00+00:00,2022-08-27,14,547.3,483.65,APXMIDP
2022-08-27 06:00:00+00:00,2022-08-27,15,577.53,774.0,APXMIDP
2022-08-27 06:30:00+00:00,2022-08-27,16,643.69,938.95,APXMIDP
2022-08-27 07:00:00+00:00,2022-08-27,17,566.87,1068.05,APXMIDP
2022-08-27 07:30:00+00:00,2022-08-27,18,589.86,1033.8,APXMIDP
2022-08-27 08:00:00+00:00,2022-08-27,19,574.67,1214.05,APXMIDP
2022-08-27 08:30:00+00:00,2022-08-27,20,546.46,1105.65,APXMIDP
2022-08-27 09:00:00+00:00,2022-08-27,21,519.33,1054.5,APXMIDP
2022-08-27 09:30:00+00:00,2022-08-27,22,516.0,977.25,APXMIDP
2022-08-27 10:00:00+00:00,2022-08-27,23,440.7,924.2,APXMIDP
2022-08-27 10:30:00+00:00,2022-08-27,24,428.17,996.45,APXMIDP
2022-08-27 11:00:00+00:00,2022-08-27,25,430.24,993.7,APXMIDP
2022-08-27 11:30:00+00:00,2022-08-27,26,456.62,1069.1,APXMIDP
2022-08-27 12:00:00+00:00,2022-08-27,27,436.06,738.6,APXMIDP
2022-08-27 12:30:00+00:00,2022-08-27,28,412.37,1033.55,APXMIDP
2022-08-27 13:00:00+00:00,2022-08-27,29,411.47,856.1,APXMIDP
2022-08-27 13:30:00+00:00,2022-08-27,30,406.08,870.15,APXMIDP
2022-08-27 14:00:00+00:00,2022-08-27,31,425.9,1118.1,APXMIDP
2022-08-27 14:30:00+00:00,2022-08-27,32,429.31,968.1,APXMIDP
2022-08-27 15:00:00+00:00,2022-08-27,33,449.85,1006.75,APXMIDP
2022-08-27 15:30:00+00:00,2022-08-27,34,513.84,1076.6,APXMIDP
2022-08-27 16:00:00+00:00,2022-08-27,35,560.75,997.65,APXMIDP
2022-08-27 16:30:00+00:00,2022-08-27,36,625.01,1076.9,APXMIDP
2022-08-27 17:00:00+00:00,2022-08-27,37,582.59,867.5,APXMIDP
2022-08-27 17:30:00+00:00,2022-08-27,38,601.25,1097.15,APXMIDP
2022-08-27 18:00:00+00:00,2022-08-27,39,538.52,806.35,APXMIDP
2022-08-27 18:30:00+00:00,2022-08-27,40,533.46,813.45,APXMIDP
2022-08-27 19:00:00+00:00,2022-08-27,41,466.69,766.85,APXMIDP
2022-08-27 19:30:00+00:00,2022-08-27,42,482.76,676.35,APXMIDP
2022-08-27 20:00:00+00:00,2022-08-27,43,563.98,866.9,APXMIDP
