timestamp_utc,settlementDate,settlementPeriod,price,volume,dataProvider
2021-09-17 00:00:00+00:00,2021-09-17,3,111.38,628.85,APXMIDP
2021-09-17 00:30:00+00:00,2021-09-17,4,108.15,687.95,APXMIDP
2021-09-17 01:00:00+00:00,2021-09-17,5,109.53,595.4,APXMIDP
2021-09-17 01:30:00+00:00,2021-09-17,6,108.04,611.85,APXMIDP
2021-09-17 02:00:00+00:00,2021-09-17,7,106.94,674.2,APXMIDP
2021-09-17 02:30:00+00:00,2021-09-17,8,107.67,603.65,APXMIDP
2021-09-17 03:00:00+00:00,2021-09-17,9,112.96,729.95,APXMIDP
2021-09-17 03:30:00+00:00,2021-09-17,10,109.93,1060.5,APXMIDP
2021-09-17 04:00:00+00:00,2021-09-17,11,122.14,636.4,APXMIDP
2021-09-17 04:30:00+00:00,2021-09-17,12,120.82,710.1,APXMIDP
2021-09-17 05:00:00+00:00,2021-09-17,13,133.76,669.75,APXMIDP
2021-09-17 05:30:00+00:00,2021-09-17,14,135.0,802.65,APXMIDP
2021-09-17 06:00:00+00:00,2021-09-17,15,114.16,762.95,APXMIDP
2021-09-17 06:30:00+00:00,2021-09-17,16,140.81,998.9,APXMIDP
2021-09-17 07:00:00+00:00,2021-09-17,17,158.63,1352.4,APXMIDP
2021-09-17 07:30:00+00:00,2021-09-17,18,143.97,1175.35,APXMIDP
2021-09-17 08:00:00+00:00,2021-09-17,19,118.8,1432.5,APXMIDP
2021-09-17 08:30:00+00:00,2021-09-17,20,120.55,1639.9,APXMIDP
2021-09-17 09:00:00+00:00,2021-09-17,21,136.12,1728.55,APXMIDP
2021-09-17 09:30:00+00:00,2021-09-17,22,139.67,1939.4,APXMIDP
2021-09-17 10:00:00+00:00,2021-09-17,23,119.29,1248.4,APXMIDP
2021-09-17 10:30:00+00:00,2021-09-17,24,116.07,1528.4,APXMIDP
2021-09-17 11:00:00+00:00,2021-09-17,25,118.6,1613.3,APXMIDP
2021-09-17 11:30:00+00:00,2021-09-17,26,124.27,1892.2,APXMIDP
2021-09-17 12:00:00+00:00,2021-09-17,27,119.74,1709.7,APXMIDP
2021-09-17 12:30:00+00:00,2021-09-17,28,117.28,1681.15,APXMIDP
2021-09-17 13:00:00+00:00,2021-09-17,29,117.89,1772.55,APXMIDP
2021-09-17 13:30:00+00:00,2021-09-17,30,119.91,1964.85,APXMIDP
2021-09-17 14:00:00+00:00,2021-09-17,31,129.75,1304.45,APXMIDP
2021-09-17 14:30:00+00:00,2021-09-17,32,134.68,1033.5,APXMIDP
2021-09-17 15:00:00+00:00,2021-09-17,33,132.01,1246.1,APXMIDP
2021-09-17 15:30:00+00:00,2021-09-17,34,138.54,1244.95,APXMIDP
2021-09-17 16:00:00+00:00,2021-09-17,35,158.04,1139.75,APXMIDP
2021-09-17 16:30:00+00:00,2021-09-17,36,166.16,1293.85,APXMIDP
2021-09-17 17:00:00+00:00,2021-09-17,37,183.11,1197.9,APXMIDP
2021-09-17 17:30:00+00:00,2021-09-17,38,181.12,1122.95,APXMIDP
2021-09-17 18:00:00+00:00,2021-09-17,39,182.58,839.25,APXMIDP
2021-09-17 18:30:00+00:00,2021-09-17,40,194.1,798.15,APXMIDP
2021-09-17 19:00:00+00:00,2021-09-17,41,191.22,880.25,APXMIDP
2021-09-17 19:30:00+00:00,2021-09-17,42,185.05,814.0,APXMIDP
2021-09-17 20:00:00+00:00,2021-09-17,43,208.93,886.8,APXMIDP
2021-09-17 20:30:00+00:00,2021-09-17,44,185.52,647.4,APXMIDP
2021-09-17 21:00:00+00:00,2021-09-17,45,162.68,669.5,APXMIDP
2021-09-17 21:30:00+00:00,2021-09-17,46,139.95,766.4,APXMIDP
2021-09-17 22:00:00+00:00,2021-09-17,47,153.84,577.95,APXMIDP
2021-09-17 22:30:00+00:00,2021-09-17,48,155.72,647.75,APXMIDP
2021-09-17 23:00:00+00:00,2021-09-18,1,140.1,606.4,APXMIDP
2021-09-17 23:30:00+00:00,2021-09-18,2,139.55,704.7,APXMIDP
2021-09-18 00:00:00+00:00,2021-09-18,3,131.85,837.7,APXMIDP
2021-09-18 00:30:00+00:00,2021-09-18,4,129.2,725.2,APXMIDP
2021-09-18 01:00:00+00:00,2021-09-18,5,134.19,540.6,APXMIDP
2021-09-18 01:30:00+00:00,2021-09-18,6,133.77,683.35,APXMIDP
2021-09-18 02:00:00+00:00,2021-09-18,7,127.52,329.1,APXMIDP
2021-09-18 02:30:00+00:00,2021-09-18,8,129.6,359.7,APXMIDP
2021-09-18 03:00:00+00:00,2021-09-18,9,126.14,331.3,APXMIDP
2021-09-18 03:30:00+00:00,2021-09-18,10,128.34,539.8,APXMIDP
2021-09-18 04:00:00+00:00,2021-09-18,11,138.81,206.2,APXMIDP
2021-09-18 04:30:00+00:00,2021-09-18,12,138.37,411.9,APXMIDP
2021-09-18 05:00:00+00:00,2021-09-18,13,151.42,150.2,APXMIDP
2021-09-18 05:30:00+00:00,2021-09-18,14,193.7,580.5,APXMIDP
2021-09-18 06:00:00+00:00,2021-09-18,15,203.73,784.8,APXMIDP
2021-09-18 06:30:00+00:00,2021-09-18,16,212.1,917.6,APXMIDP
2021-09-18 07:00:00+00:00,2021-09-18,17,214.17,803.2,APXMIDP
2021-09-18 07:30:00+00:00,2021-09-18,18,234.49,1151.35,APXMIDP
2021-09-18 08:00:00+00:00,2021-09-18,19,247.99,1099.85,APXMIDP
2021-09-18 08:30:00+00:00,2021-09-18,20,240.74,1148.3,APXMIDP
2021-09-18 09:00:00+00:00,2021-09-18,21,220.43,1321.65,APXMIDP
2021-09-18 09:30:00+00:00,2021-09-18,22,206.38,1194.35,APXMIDP
2021-09-18 10:00:00+00:00,2021-09-18,23,186.31,1165.65,APXMIDP
2021-09-18 10:30:00+00:00,2021-09-18,24,184.37,1216.65,APXMIDP
2021-09-18 11:00:00+00:00,2021-09-18,25,189.96,1078.3,APXMIDP
2021-09-18 11:30:00+00:00,2021-09-18,26,183.89,1267.9,APXMIDP
2021-09-18 12:00:00+00:00,2021-09-18,27,162.94,591.5,APXMIDP
2021-09-18 12:30:00+00:00,2021-09-18,28,156.39,589.1,APXMIDP
2021-09-18 13:00:00+00:00,2021-09-18,29,156.62,674.2,APXMIDP
2021-09-18 13:30:00+00:00,2021-09-18,30,161.3,854.0,APXMIDP
2021-09-18 14:00:00+00:00,2021-09-18,31,155.08,1088.0,APXMIDP
2021-09-18 14:30:00+00:00,2021-09-18,32,150.38,726.15,APXMIDP
2021-09-18 15:00:00+00:00,2021-09-18,33,172.53,515.45,APXMIDP
2021-09-18 15:30:00+00:00,2021-09-18,34,203.04,574.5,APXMIDP
2021-09-18 16:00:00+00:00,2021-09-18,35,215.44,829.85,APXMIDP
2021-09-18 16:30:00+00:00,2021-09-18,36,226.24,951.3,APXMIDP
2021-09-18 17:00:00+00:00,2021-09-18,37,226.36,765.6,APXMIDP
2021-09-18 17:30:00+00:00,2021-09-18,38,226.77,869.0,APXMIDP
2021-09-18 18:00:00+00:00,2021-09-18,39,181.5,750.1,APXMIDP
2021-09-18 18:30:00+00:00,2021-09-18,40,198.65,760.3,APXMIDP
2021-09-18 19:00:00+00:00,2021-09-18,41,188.57,693.2,APXMIDP
2021-09-18 19:30:00+00:00,2021-09-18,42,144.18,601.3,APXMIDP
2021-09-18 20:00:00+00:00,2021-09-18,43,123.18,818.45,APXMIDP
2021-09-18 20:30:00+00:00,2021-09-18,44,125.41,792.05,APXMIDP
2021-09-18 21:00:00+00:00,2021-09-18,45,129.54,1000.4,APXMIDP
2021-09-18 21:30:00+00:00,2021-09-18,46,123.13,866.35,APXMIDP
2021-09-18 22:00:00+00:00,2021-09-18,47,119.39,607.1,APXMIDP
