timestamp_utc,settlementDate,settlementPeriod,price,volume,dataProvider
2018-10-08 00:00:00+00:00,2018-10-08,3,30.1,219.5,APXMIDP
2018-10-08 00:30:00+00:00,2018-10-08,4,30.52,232.55,APXMIDP
2018-10-08 01:00:00+00:00,2018-10-08,5,30.4,303.6,APXMIDP
2018-10-08 01:30:00+00:00,2018-10-08,6,31.77,345.6,APXMIDP
2018-10-08 02:00:00+00:00,2018-10-08,7,47.03,159.0,APXMIDP
2018-10-08 02:30:00+00:00,2018-10-08,8,46.58,142.5,APXMIDP
2018-10-08 03:00:00+00:00,2018-10-08,9,52.24,200.5,APXMIDP
2018-10-08 03:30:00+00:00,2018-10-08,10,55.1,300.5,APXMIDP
2018-10-08 04:00:00+00:00,2018-10-08,11,59.82,421.35,APXMIDP
2018-10-08 04:30:00+00:00,2018-10-08,12,59.73,490.35,APXMIDP
2018-10-08 05:00:00+00:00,2018-10-08,13,63.4,1056.35,APXMIDP
2018-10-08 05:30:00+00:00,2018-10-08,14,60.75,997.2,APXMIDP
2018-10-08 06:00:00+00:00,2018-10-08,15,54.4,208.7,APXMIDP
2018-10-08 06:30:00+00:00,2018-10-08,16,64.76,47.5,APXMIDP
2018-10-08 07:00:00+00:00,2018-10-08,17,53.11,331.0,APXMIDP
2018-10-08 07:30:00+00:00,2018-10-08,18,57.32,267.5,APXMIDP
2018-10-08 08:00:00+00:00,2018-10-08,19,56.12,242.5,APXMIDP
2018-10-08 08:30:00+00:00,2018-10-08,20,58.89,359.5,APXMIDP
2018-10-08 09:00:00+00:00,2018-10-08,21,59.07,379.0,APXMIDP
2018-10-08 09:30:00+00:00,2018-10-08,22,59.06,529.1,APXMIDP
2018-10-08 10:00:00+00:00,2018-10-08,23,64.5,284.0,APXMIDP
2018-10-08 10:30:00+00:00,2018-10-08,24,65.3,516.5,APXMIDP
2018-10-08 11:00:00+00:00,2018-10-08,25,65.32,566.0,APXMIDP
2018-10-08 11:30:00+00:00,2018-10-08,26,64.87,601.0,APXMIDP
2018-10-08 12:00:00+00:00,2018-10-08,27,62.98,716.6,APXMIDP
2018-10-08 12:30:00+00:00,2018-10-08,28,61.92,977.8,APXMIDP
2018-10-08 13:00:00+00:00,2018-10-08,29,62.0,928.2,APXMIDP
2018-10-08 13:30:00+00:00,2018-10-08,30,61.77,940.1,APXMIDP
2018-10-08 14:00:00+00:00,2018-10-08,31,57.14,342.75,APXMIDP
2018-10-08 14:30:00+00:00,2018-10-08,32,58.77,495.0,APXMIDP
2018-10-08 15:00:00+00:00,2018-10-08,33,60.45,882.9,APXMIDP
2018-10-08 15:30:00+00:00,2018-10-08,34,62.78,912.85,APXMIDP
