timestamp_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
2019-01-01 00:00:00+00:00,2018-12-31T19:00:00,34964545,DOM,,,ZONE,,24.27,24.550394,0.0,0.280394,True,1
2019-01-01 01:00:00+00:00,2018-12-31T20:00:00,34964545,DOM,,,ZONE,,23.14,23.514936,0.08,0.294936,True,1
2019-01-01 02:00:00+00:00,2018-12-31T21:00:00,34964545,DOM,,,ZONE,,22.27,22.592422,0.060069,0.262353,True,1
2019-01-01 03:00:00+00:00,2018-12-31T22:00:00,34964545,DOM,,,ZONE,,20.55,20.814471,0.05,0.214471,True,1
2019-01-01 04:00:00+00:00,2018-12-31T23:00:00,34964545,DOM,,,ZONE,,19.57,19.800852,0.044227,0.186625,True,1
2019-01-01 05:00:00+00:00,2019-01-01T00:00:00,34964545,DOM,,,ZONE,,18.96,19.016134,0.016246,0.039888,True,1
2019-01-01 06:00:00+00:00,2019-01-01T01:00:00,34964545,DOM,,,ZONE,,18.8,18.891673,0.01,0.081673,True,1
2019-01-01 07:00:00+00:00,2019-01-01T02:00:00,34964545,DOM,,,ZONE,,18.57,18.693934,0.02,0.103934,True,1
2019-01-01 08:00:00+00:00,2019-01-01T03:00:00,34964545,DOM,,,ZONE,,18.4,18.490068,0.019977,0.070091,True,1
2019-01-01 09:00:00+00:00,2019-01-01T04:00:00,34964545,DOM,,,ZONE,,18.57,18.674263,0.029977,0.074286,True,1
2019-01-01 10:00:00+00:00,2019-01-01T05:00:00,34964545,DOM,,,ZONE,,18.71,18.856147,0.02,0.126147,True,1
2019-01-01 11:00:00+00:00,2019-01-01T06:00:00,34964545,DOM,,,ZONE,,19.33,19.519005,0.02,0.169005,True,1
2019-01-01 12:00:00+00:00,2019-01-01T07:00:00,34964545,DOM,,,ZONE,,20.34,20.51576,-0.002143,0.177903,True,1
2019-01-01 13:00:00+00:00,2019-01-01T08:00:00,34964545,DOM,,,ZONE,,21.06,21.172994,-0.0216,0.134594,True,1
2019-01-01 14:00:00+00:00,2019-01-01T09:00:00,34964545,DOM,,,ZONE,,21.42,21.551583,-0.02101,0.152593,True,1
2019-01-01 15:00:00+00:00,2019-01-01T10:00:00,34964545,DOM,,,ZONE,,22.47,22.581923,-0.020306,0.132229,True,1
2019-01-01 16:00:00+00:00,2019-01-01T11:00:00,34964545,DOM,,,ZONE,,22.18,22.225635,-0.010479,0.056114,True,1
